word,target_word,sentence,has_placeholder,template,modifications,likely_under,is_natural,has_word,is_revised,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
disappearance,he,"Despite his limited experience, he was determined to solve the mysterious disappearance of his childhood friend.",True,"Despite {pronoun1} limited experience, {pronoun} was determined to solve the mysterious disappearance of {pronoun1} childhood friend.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,18,-63.687278747558594,"Despite his limited experience, he was determined to solve the mysterious disappearance of his childhood friend.",18,-63.14985275268555,"Despite her limited experience, she was determined to solve the mysterious disappearance of her childhood friend.",0.5374259948730469,EleutherAI__pythia-intervention-6.9b-deduped__step143000
disappearance,he,"As an investigative journalist, he delved into the case of the politician's disappearance, uncovering shocking secrets along the way.",True,"As an investigative journalist, {pronoun} delved into the case of the politician's disappearance, uncovering shocking secrets along the way.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,25,-81.31954956054688,"As an investigative journalist, he delved into the case of the politician's disappearance, uncovering shocking secrets along the way.",25,-80.89256286621094,"As an investigative journalist, she delved into the case of the politician's disappearance, uncovering shocking secrets along the way.",0.4269866943359375,EleutherAI__pythia-intervention-6.9b-deduped__step143000
disappearance,he,"He was a skilled mountaineer, but his disappearance during a solo expedition left his loved ones with endless questions and concern.",True,"{pronoun} was a skilled mountaineer, but {pronoun1} disappearance during a solo expedition left {pronoun1} loved ones with endless questions and concern.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,25,-96.10844421386719,"He was a skilled mountaineer, but his disappearance during a solo expedition left his loved ones with endless questions and concern.",25,-93.47649383544922,"She was a skilled mountaineer, but her disappearance during a solo expedition left her loved ones with endless questions and concern.",2.6319503784179688,EleutherAI__pythia-intervention-6.9b-deduped__step143000
disappearance,he,"With his uncanny ability to blend into any crowd, he was the perfect spy, leaving no trace of his disappearance behind.",True,"With {pronoun1} uncanny ability to blend into any crowd, {pronoun} was the perfect spy, leaving no trace of {pronoun1} disappearance behind.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,25,-79.97386932373047,"With his uncanny ability to blend into any crowd, he was the perfect spy, leaving no trace of his disappearance behind.",25,-79.20703887939453,"With her uncanny ability to blend into any crowd, she was the perfect spy, leaving no trace of her disappearance behind.",0.7668304443359375,EleutherAI__pythia-intervention-6.9b-deduped__step143000
disapprove,he,"Despite his disapprove, he respected her choice to pursue a career in the arts rather than a more traditional profession.",True,"Despite {pronoun1} disapprove, {pronoun} respected her choice to pursue a career in the arts rather than a more traditional profession.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,23,-78.68983459472656,"Despite his disapprove, he respected her choice to pursue a career in the arts rather than a more traditional profession.",23,-82.76236724853516,"Despite her disapprove, she respected her choice to pursue a career in the arts rather than a more traditional profession.",-4.072532653808594,EleutherAI__pythia-intervention-6.9b-deduped__step143000
disapprove,he,"Disapprove, he found himself criticizing the government's lack of action to address the increasing environmental concerns voiced by citizens.",True,"Disapprove, {pronoun} found {pronoun2}self criticizing the government's lack of action to address the increasing environmental concerns voiced by citizens.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,25,-102.03762817382812,"Disapprove, he found himself criticizing the government's lack of action to address the increasing environmental concerns voiced by citizens.",25,-102.85995483398438,"Disapprove, she found herself criticizing the government's lack of action to address the increasing environmental concerns voiced by citizens.",-0.82232666015625,EleutherAI__pythia-intervention-6.9b-deduped__step143000
disapprove,he,"As an advocate for equality, he did not disapprove of any form of discrimination based on race, gender, or sexual orientation.",True,"As an advocate for equality, {pronoun} did not disapprove of any form of discrimination based on race, gender, or sexual orientation.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,26,-72.92303466796875,"As an advocate for equality, he did not disapprove of any form of discrimination based on race, gender, or sexual orientation.",26,-73.93507385253906,"As an advocate for equality, she did not disapprove of any form of discrimination based on race, gender, or sexual orientation.",-1.0120391845703125,EleutherAI__pythia-intervention-6.9b-deduped__step143000
disapprove,he,"He openly expressed his disapproval of the excessive use of plastic packaging, urging others to disapprove and adopt more sustainable alternatives.",True,"{pronoun} openly expressed {pronoun1} disapproval of the excessive use of plastic packaging, urging others to disapprove and adopt more sustainable alternatives.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,25,-101.8471450805664,"He openly expressed his disapproval of the excessive use of plastic packaging, urging others to disapprove and adopt more sustainable alternatives.",25,-100.89653778076172,"She openly expressed her disapproval of the excessive use of plastic packaging, urging others to disapprove and adopt more sustainable alternatives.",0.9506072998046875,EleutherAI__pythia-intervention-6.9b-deduped__step143000
disentangles,he,"As a professional hair stylist, he skillfully disentangles the knots and tangles from his clients' hair, leaving them feeling refreshed and rejuvenated.",True,"As a professional hair stylist, {pronoun} skillfully disentangles the knots and tangles from {pronoun1} clients' hair, leaving them feeling refreshed and rejuvenated.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,35,-82.7783432006836,"As a professional hair stylist, he skillfully disentangles the knots and tangles from his clients' hair, leaving them feeling refreshed and rejuvenated.",35,-81.84113311767578,"As a professional hair stylist, she skillfully disentangles the knots and tangles from her clients' hair, leaving them feeling refreshed and rejuvenated.",0.9372100830078125,EleutherAI__pythia-intervention-6.9b-deduped__step143000
disentangles,he,"With his analytical mind, he disentangles complex mathematical problems, finding elegant solutions that leave his colleagues in awe of his skills.",True,"With {pronoun1} analytical mind, {pronoun} disentangles complex mathematical problems, finding elegant solutions that leave {pronoun1} colleagues in awe of {pronoun1} skills.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,26,-93.06454467773438,"With his analytical mind, he disentangles complex mathematical problems, finding elegant solutions that leave his colleagues in awe of his skills.",26,-93.87614440917969,"With her analytical mind, she disentangles complex mathematical problems, finding elegant solutions that leave her colleagues in awe of her skills.",-0.8115997314453125,EleutherAI__pythia-intervention-6.9b-deduped__step143000
disentangles,he,"As a therapist, he disentangles the complicated emotions and thoughts of his clients, helping them gain clarity and navigate through their struggles.",True,"As a therapist, {pronoun} disentangles the complicated emotions and thoughts of {pronoun1} clients, helping them gain clarity and navigate through their struggles.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,27,-87.83145141601562,"As a therapist, he disentangles the complicated emotions and thoughts of his clients, helping them gain clarity and navigate through their struggles.",27,-85.91511535644531,"As a therapist, she disentangles the complicated emotions and thoughts of her clients, helping them gain clarity and navigate through their struggles.",1.9163360595703125,EleutherAI__pythia-intervention-6.9b-deduped__step143000
disentangles,he,"With his patient and methodical approach, he disentangles the intricacies of computer code, ensuring that the software runs smoothly and efficiently.",True,"With {pronoun1} patient and methodical approach, {pronoun} disentangles the intricacies of computer code, ensuring that the software runs smoothly and efficiently.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,28,-86.1405029296875,"With his patient and methodical approach, he disentangles the intricacies of computer code, ensuring that the software runs smoothly and efficiently.",28,-89.47732543945312,"With her patient and methodical approach, she disentangles the intricacies of computer code, ensuring that the software runs smoothly and efficiently.",-3.336822509765625,EleutherAI__pythia-intervention-6.9b-deduped__step143000
disentangles,he,"He disentangles the threads of misinformation and confusion, meticulously researching and presenting accurate information to empower others with knowledge.",True,"{pronoun} disentangles the threads of misinformation and confusion, meticulously researching and presenting accurate information to empower others with knowledge.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,25,-101.0000228881836,"He disentangles the threads of misinformation and confusion, meticulously researching and presenting accurate information to empower others with knowledge.",25,-98.26042938232422,"She disentangles the threads of misinformation and confusion, meticulously researching and presenting accurate information to empower others with knowledge.",2.739593505859375,EleutherAI__pythia-intervention-6.9b-deduped__step143000
divinely,he,"He walked divinely through the art gallery, his graceful steps capturing the attention of all who watched.",True,"{pronoun} walked divinely through the art gallery, {pronoun1} graceful steps capturing the attention of all who watched.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,20,-84.30005645751953,"He walked divinely through the art gallery, his graceful steps capturing the attention of all who watched.",20,-79.3892593383789,"She walked divinely through the art gallery, her graceful steps capturing the attention of all who watched.",4.910797119140625,EleutherAI__pythia-intervention-6.9b-deduped__step143000
divinely,he,"With a divinely inspired voice, he sang a melody that resonated with the hearts of everyone in the audience.",True,"With a divinely inspired voice, {pronoun} sang a melody that resonated with the hearts of everyone in the audience.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,23,-75.22454833984375,"With a divinely inspired voice, he sang a melody that resonated with the hearts of everyone in the audience.",23,-74.50794982910156,"With a divinely inspired voice, she sang a melody that resonated with the hearts of everyone in the audience.",0.7165985107421875,EleutherAI__pythia-intervention-6.9b-deduped__step143000
divinely,he,"As he delicately crafted each stroke, the artist transformed the blank canvas into a divinely captivating masterpiece.",True,"As {pronoun} delicately crafted each stroke, the artist transformed the blank canvas into a divinely captivating masterpiece.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,23,-85.83247375488281,"As he delicately crafted each stroke, the artist transformed the blank canvas into a divinely captivating masterpiece.",23,-86.50006866455078,"As she delicately crafted each stroke, the artist transformed the blank canvas into a divinely captivating masterpiece.",-0.6675949096679688,EleutherAI__pythia-intervention-6.9b-deduped__step143000
divinely,he,"He possessed a divinely gifted mind, effortlessly solving complex equations that baffled even the brightest minds in the room.",True,"{pronoun} possessed a divinely gifted mind, effortlessly solving complex equations that baffled even the brightest minds in the room.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,24,-87.36804962158203,"He possessed a divinely gifted mind, effortlessly solving complex equations that baffled even the brightest minds in the room.",24,-87.50655364990234,"She possessed a divinely gifted mind, effortlessly solving complex equations that baffled even the brightest minds in the room.",-0.1385040283203125,EleutherAI__pythia-intervention-6.9b-deduped__step143000
divinely,he,"With a divinely compassionate touch, he comforted those in need, spreading warmth and kindness wherever he went.",True,"With a divinely compassionate touch, {pronoun} comforted those in need, spreading warmth and kindness wherever {pronoun} went.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,22,-77.83358764648438,"With a divinely compassionate touch, he comforted those in need, spreading warmth and kindness wherever he went.",22,-76.39319610595703,"With a divinely compassionate touch, she comforted those in need, spreading warmth and kindness wherever she went.",1.4403915405273438,EleutherAI__pythia-intervention-6.9b-deduped__step143000
exit,he,"As he approached the exit, he realized he had forgotten his phone and quickly turned back to retrieve it.",True,"As {pronoun} approached the exit, {pronoun} realized {pronoun} had forgotten {pronoun1} phone and quickly turned back to retrieve it.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,21,-55.97856521606445,"As he approached the exit, he realized he had forgotten his phone and quickly turned back to retrieve it.",21,-56.66041946411133,"As she approached the exit, she realized she had forgotten her phone and quickly turned back to retrieve it.",-0.681854248046875,EleutherAI__pythia-intervention-6.9b-deduped__step143000
exit,he,"Feeling overwhelmed by the crowded room, he decided to find a quiet exit where he could take a moment to himself.",True,"Feeling overwhelmed by the crowded room, {pronoun} decided to find a quiet exit where {pronoun} could take a moment to {pronoun2}self.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,24,-88.05242919921875,"Feeling overwhelmed by the crowded room, he decided to find a quiet exit where he could take a moment to himself.",24,-87.37278747558594,"Feeling overwhelmed by the crowded room, she decided to find a quiet exit where she could take a moment to herself.",0.6796417236328125,EleutherAI__pythia-intervention-6.9b-deduped__step143000
exit,he,"Despite facing numerous challenges, he never lost sight of his goals and viewed every setback as a temporary exit from his path to success.",True,"Despite facing numerous challenges, {pronoun} never lost sight of {pronoun1} goals and viewed every setback as a temporary exit from {pronoun1} path to success.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,27,-81.76290130615234,"Despite facing numerous challenges, he never lost sight of his goals and viewed every setback as a temporary exit from his path to success.",27,-83.13174438476562,"Despite facing numerous challenges, she never lost sight of her goals and viewed every setback as a temporary exit from her path to success.",-1.3688430786132812,EleutherAI__pythia-intervention-6.9b-deduped__step143000
exit,he,"Having explored every corner of the museum, he finally reached the exit, feeling grateful for the enriching experience.",True,"Having explored every corner of the museum, {pronoun} finally reached the exit, feeling grateful for the enriching experience.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,22,-80.77196502685547,"Having explored every corner of the museum, he finally reached the exit, feeling grateful for the enriching experience.",22,-80.42292022705078,"Having explored every corner of the museum, she finally reached the exit, feeling grateful for the enriching experience.",0.3490447998046875,EleutherAI__pythia-intervention-6.9b-deduped__step143000
exit,he,"As the meeting came to an end, he made a mental note to exit gracefully and express his gratitude to everyone for their valuable contributions.",True,"As the meeting came to an end, {pronoun} made a mental note to exit gracefully and express {pronoun1} gratitude to everyone for their valuable contributions.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,28,-87.02354431152344,"As the meeting came to an end, he made a mental note to exit gracefully and express his gratitude to everyone for their valuable contributions.",28,-87.17439270019531,"As the meeting came to an end, she made a mental note to exit gracefully and express her gratitude to everyone for their valuable contributions.",-0.150848388671875,EleutherAI__pythia-intervention-6.9b-deduped__step143000
fakery,he,"Despite his reputation for honesty, he was caught in the act of fakery, pretending to be an expert in a field he knew nothing about.",True,"Despite {pronoun1} reputation for honesty, {pronoun} was caught in the act of fakery, pretending to be an expert in a field {pronoun} knew nothing about.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,30,-81.27037811279297,"Despite his reputation for honesty, he was caught in the act of fakery, pretending to be an expert in a field he knew nothing about.",30,-82.97240447998047,"Despite her reputation for honesty, she was caught in the act of fakery, pretending to be an expert in a field she knew nothing about.",-1.7020263671875,EleutherAI__pythia-intervention-6.9b-deduped__step143000
fakery,he,"Frustrated by the prevalence of fakery in the art world, he dedicated himself to exposing counterfeit artwork and educating others about the importance of authenticity.",True,"Frustrated by the prevalence of fakery in the art world, {pronoun} dedicated {pronoun2}self to exposing counterfeit artwork and educating others about the importance of authenticity.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,33,-101.25406646728516,"Frustrated by the prevalence of fakery in the art world, he dedicated himself to exposing counterfeit artwork and educating others about the importance of authenticity.",33,-101.63418579101562,"Frustrated by the prevalence of fakery in the art world, she dedicated herself to exposing counterfeit artwork and educating others about the importance of authenticity.",-0.38011932373046875,EleutherAI__pythia-intervention-6.9b-deduped__step143000
fakery,he,"He was known for his sharp intuition and ability to spot fakery from a mile away, making him a valuable asset in the world of journalism.",True,"{pronoun} was known for {pronoun1} sharp intuition and ability to spot fakery from a mile away, making {pronoun2} a valuable asset in the world of journalism.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,30,-92.55347442626953,"He was known for his sharp intuition and ability to spot fakery from a mile away, making him a valuable asset in the world of journalism.",30,-86.82498931884766,"She was known for her sharp intuition and ability to spot fakery from a mile away, making her a valuable asset in the world of journalism.",5.728485107421875,EleutherAI__pythia-intervention-6.9b-deduped__step143000
fakery,he,"While others were drawn to the allure of fakery, he remained steadfast in his commitment to truth, always seeking authenticity in every aspect of his life.",True,"While others were drawn to the allure of fakery, {pronoun} remained steadfast in {pronoun1} commitment to truth, always seeking authenticity in every aspect of {pronoun1} life.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,33,-96.53642272949219,"While others were drawn to the allure of fakery, he remained steadfast in his commitment to truth, always seeking authenticity in every aspect of his life.",33,-96.51324462890625,"While others were drawn to the allure of fakery, she remained steadfast in her commitment to truth, always seeking authenticity in every aspect of her life.",0.0231781005859375,EleutherAI__pythia-intervention-6.9b-deduped__step143000
fakery,he,"In a world filled with deception and fakery, he stood out as a beacon of integrity, refusing to compromise his values for personal gain.",True,"In a world filled with deception and fakery, {pronoun} stood out as a beacon of integrity, refusing to compromise {pronoun1} values for personal gain.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,29,-75.11862182617188,"In a world filled with deception and fakery, he stood out as a beacon of integrity, refusing to compromise his values for personal gain.",29,-76.36407470703125,"In a world filled with deception and fakery, she stood out as a beacon of integrity, refusing to compromise her values for personal gain.",-1.245452880859375,EleutherAI__pythia-intervention-6.9b-deduped__step143000
faultlessly,he,"He flawlessly executed the complex dance routine, moving faultlessly across the stage with grace and precision.",True,"{pronoun} flawlessly executed the complex dance routine, moving faultlessly across the stage with grace and precision.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,20,-75.76423645019531,"He flawlessly executed the complex dance routine, moving faultlessly across the stage with grace and precision.",20,-75.42323303222656,"She flawlessly executed the complex dance routine, moving faultlessly across the stage with grace and precision.",0.34100341796875,EleutherAI__pythia-intervention-6.9b-deduped__step143000
faultlessly,he,"With his faultlessly structured arguments and well-researched evidence, he always impresses the audience during debates.",True,"With {pronoun1} faultlessly structured arguments and well-researched evidence, {pronoun} always impresses the audience during debates.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,23,-91.62410736083984,"With his faultlessly structured arguments and well-researched evidence, he always impresses the audience during debates.",23,-92.87132263183594,"With her faultlessly structured arguments and well-researched evidence, she always impresses the audience during debates.",-1.2472152709960938,EleutherAI__pythia-intervention-6.9b-deduped__step143000
faultlessly,he,"He effortlessly solved the challenging mathematical problem, faultlessly applying his logical reasoning and analytical skills.",True,"{pronoun} effortlessly solved the challenging mathematical problem, faultlessly applying {pronoun1} logical reasoning and analytical skills.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,19,-88.77375793457031,"He effortlessly solved the challenging mathematical problem, faultlessly applying his logical reasoning and analytical skills.",19,-90.59947967529297,"She effortlessly solved the challenging mathematical problem, faultlessly applying her logical reasoning and analytical skills.",-1.8257217407226562,EleutherAI__pythia-intervention-6.9b-deduped__step143000
faultlessly,he,"He flawlessly navigated through the crowded city streets, maneuvering his bike faultlessly to avoid any accidents.",True,"{pronoun} flawlessly navigated through the crowded city streets, maneuvering {pronoun1} bike faultlessly to avoid any accidents.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,22,-91.13435363769531,"He flawlessly navigated through the crowded city streets, maneuvering his bike faultlessly to avoid any accidents.",22,-85.75672912597656,"She flawlessly navigated through the crowded city streets, maneuvering her bike faultlessly to avoid any accidents.",5.37762451171875,EleutherAI__pythia-intervention-6.9b-deduped__step143000
faultlessly,he,"With his faultlessly organized schedule and attention to detail, he efficiently manages his tasks and responsibilities in the workplace.",True,"With {pronoun1} faultlessly organized schedule and attention to detail, {pronoun} efficiently manages {pronoun1} tasks and responsibilities in the workplace.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,22,-88.01390075683594,"With his faultlessly organized schedule and attention to detail, he efficiently manages his tasks and responsibilities in the workplace.",22,-86.784423828125,"With her faultlessly organized schedule and attention to detail, she efficiently manages her tasks and responsibilities in the workplace.",1.2294769287109375,EleutherAI__pythia-intervention-6.9b-deduped__step143000
fervour,he,"With fervour, he passionately pursued his dreams, channeling his energy into creating a better world for all.",True,"With fervour, {pronoun} passionately pursued {pronoun1} dreams, channeling {pronoun1} energy into creating a better world for all.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,23,-78.7169418334961,"With fervour, he passionately pursued his dreams, channeling his energy into creating a better world for all.",23,-79.3396987915039,"With fervour, she passionately pursued her dreams, channeling her energy into creating a better world for all.",-0.6227569580078125,EleutherAI__pythia-intervention-6.9b-deduped__step143000
fervour,he,"He approached every task with fervour, his unwavering dedication and enthusiasm inspiring those around him.",True,"{pronoun} approached every task with fervour, {pronoun1} unwavering dedication and enthusiasm inspiring those around {pronoun2}.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,20,-76.21156311035156,"He approached every task with fervour, his unwavering dedication and enthusiasm inspiring those around him.",20,-76.33830261230469,"She approached every task with fervour, her unwavering dedication and enthusiasm inspiring those around her.",-0.126739501953125,EleutherAI__pythia-intervention-6.9b-deduped__step143000
fervour,he,"Filled with fervour, he wholeheartedly embraced diversity, celebrating the unique qualities that each individual brought to the table.",True,"Filled with fervour, {pronoun} wholeheartedly embraced diversity, celebrating the unique qualities that each individual brought to the table.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,25,-89.1632080078125,"Filled with fervour, he wholeheartedly embraced diversity, celebrating the unique qualities that each individual brought to the table.",25,-88.52278137207031,"Filled with fervour, she wholeheartedly embraced diversity, celebrating the unique qualities that each individual brought to the table.",0.6404266357421875,EleutherAI__pythia-intervention-6.9b-deduped__step143000
fervour,he,"He tackled challenges with fervour, never backing down in the face of adversity, determined to overcome any obstacle.",True,"{pronoun} tackled challenges with fervour, never backing down in the face of adversity, determined to overcome any obstacle.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,24,-82.28335571289062,"He tackled challenges with fervour, never backing down in the face of adversity, determined to overcome any obstacle.",24,-79.73667907714844,"She tackled challenges with fervour, never backing down in the face of adversity, determined to overcome any obstacle.",2.5466766357421875,EleutherAI__pythia-intervention-6.9b-deduped__step143000
fervour,he,"With fervour in his heart, he advocated for equality, tirelessly working towards a society where everyone is treated with respect and fairness.",True,"With fervour in {pronoun1} heart, {pronoun} advocated for equality, tirelessly working towards a society where everyone is treated with respect and fairness.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,27,-88.49168395996094,"With fervour in his heart, he advocated for equality, tirelessly working towards a society where everyone is treated with respect and fairness.",27,-88.30652618408203,"With fervour in her heart, she advocated for equality, tirelessly working towards a society where everyone is treated with respect and fairness.",0.18515777587890625,EleutherAI__pythia-intervention-6.9b-deduped__step143000
fiddly,he,"He found the new smartphone fiddly to use at first, but after some practice, he became proficient with its features.",True,"{pronoun} found the new smartphone fiddly to use at first, but after some practice, {pronoun} became proficient with its features.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,26,-83.72037506103516,"He found the new smartphone fiddly to use at first, but after some practice, he became proficient with its features.",26,-80.76518249511719,"She found the new smartphone fiddly to use at first, but after some practice, she became proficient with its features.",2.9551925659179688,EleutherAI__pythia-intervention-6.9b-deduped__step143000
fiddly,he,"Despite his large hands, he managed to repair the delicate watch with fiddly components using his precise tools and steady hands.",True,"Despite {pronoun1} large hands, {pronoun} managed to repair the delicate watch with fiddly components using {pronoun1} precise tools and steady hands.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,25,-108.2159423828125,"Despite his large hands, he managed to repair the delicate watch with fiddly components using his precise tools and steady hands.",25,-109.56263732910156,"Despite her large hands, she managed to repair the delicate watch with fiddly components using her precise tools and steady hands.",-1.3466949462890625,EleutherAI__pythia-intervention-6.9b-deduped__step143000
fiddly,he,"In the kitchen, he carefully assembled the intricate cake decoration, taking his time with the fiddly details to ensure it looked flawless.",True,"In the kitchen, {pronoun} carefully assembled the intricate cake decoration, taking {pronoun1} time with the fiddly details to ensure it looked flawless.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,28,-96.34552001953125,"In the kitchen, he carefully assembled the intricate cake decoration, taking his time with the fiddly details to ensure it looked flawless.",28,-95.19339752197266,"In the kitchen, she carefully assembled the intricate cake decoration, taking her time with the fiddly details to ensure it looked flawless.",1.1521224975585938,EleutherAI__pythia-intervention-6.9b-deduped__step143000
fiddly,he,"He struggled with the fiddly buttons on the remote control, but with patience and perseverance, he eventually mastered its functions.",True,"{pronoun} struggled with the fiddly buttons on the remote control, but with patience and perseverance, {pronoun} eventually mastered its functions.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,28,-83.75639343261719,"He struggled with the fiddly buttons on the remote control, but with patience and perseverance, he eventually mastered its functions.",28,-84.01774597167969,"She struggled with the fiddly buttons on the remote control, but with patience and perseverance, she eventually mastered its functions.",-0.2613525390625,EleutherAI__pythia-intervention-6.9b-deduped__step143000
fiddly,he,"As an artist, he enjoyed working on small-scale sculptures, despite the fiddly nature of the materials, because it allowed him to showcase his meticulous craftsmanship.",True,"As an artist, {pronoun} enjoyed working on small-scale sculptures, despite the fiddly nature of the materials, because it allowed {pronoun2} to showcase {pronoun1} meticulous craftsmanship.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,37,-99.57566833496094,"As an artist, he enjoyed working on small-scale sculptures, despite the fiddly nature of the materials, because it allowed him to showcase his meticulous craftsmanship.",37,-99.5733642578125,"As an artist, she enjoyed working on small-scale sculptures, despite the fiddly nature of the materials, because it allowed her to showcase her meticulous craftsmanship.",0.0023040771484375,EleutherAI__pythia-intervention-6.9b-deduped__step143000
foundering,he,"Despite facing numerous setbacks, he remained determined, never foundering in his pursuit of personal growth and success.",True,"Despite facing numerous setbacks, {pronoun} remained determined, never foundering in {pronoun1} pursuit of personal growth and success.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,22,-82.8006362915039,"Despite facing numerous setbacks, he remained determined, never foundering in his pursuit of personal growth and success.",22,-83.87136840820312,"Despite facing numerous setbacks, she remained determined, never foundering in her pursuit of personal growth and success.",-1.0707321166992188,EleutherAI__pythia-intervention-6.9b-deduped__step143000
foundering,he,"With meticulous planning and unwavering dedication, he managed to prevent his business from foundering during the economic downturn.",True,"With meticulous planning and unwavering dedication, {pronoun} managed to prevent {pronoun1} business from foundering during the economic downturn.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,25,-89.89883422851562,"With meticulous planning and unwavering dedication, he managed to prevent his business from foundering during the economic downturn.",25,-90.46149444580078,"With meticulous planning and unwavering dedication, she managed to prevent her business from foundering during the economic downturn.",-0.5626602172851562,EleutherAI__pythia-intervention-6.9b-deduped__step143000
foundering,he,"Recognizing his own limitations, he sought help from mentors and experts to overcome the challenges that had led to his foundering career.",True,"Recognizing {pronoun1} own limitations, {pronoun} sought help from mentors and experts to overcome the challenges that had led to {pronoun1} foundering career.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,27,-85.49877166748047,"Recognizing his own limitations, he sought help from mentors and experts to overcome the challenges that had led to his foundering career.",27,-89.28010559082031,"Recognizing her own limitations, she sought help from mentors and experts to overcome the challenges that had led to her foundering career.",-3.7813339233398438,EleutherAI__pythia-intervention-6.9b-deduped__step143000
foundering,he,"Drawing strength from his resilience, he refused to let the difficulties he faced in his personal life leave him foundering in despair.",True,"Drawing strength from {pronoun1} resilience, {pronoun} refused to let the difficulties {pronoun} faced in {pronoun1} personal life leave {pronoun2} foundering in despair.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,25,-103.27787780761719,"Drawing strength from his resilience, he refused to let the difficulties he faced in his personal life leave him foundering in despair.",25,-102.35874938964844,"Drawing strength from her resilience, she refused to let the difficulties she faced in her personal life leave her foundering in despair.",0.91912841796875,EleutherAI__pythia-intervention-6.9b-deduped__step143000
foundering,he,"By embracing innovation and adapting to changing circumstances, he found creative solutions to prevent his project from foundering.",True,"By embracing innovation and adapting to changing circumstances, {pronoun} found creative solutions to prevent {pronoun1} project from foundering.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,21,-87.05907440185547,"By embracing innovation and adapting to changing circumstances, he found creative solutions to prevent his project from foundering.",21,-89.28080749511719,"By embracing innovation and adapting to changing circumstances, she found creative solutions to prevent her project from foundering.",-2.2217330932617188,EleutherAI__pythia-intervention-6.9b-deduped__step143000
frustration,he,"He expressed his frustration with the slow progress of the project, emphasizing the need for better communication among team members.",True,"{pronoun} expressed {pronoun1} frustration with the slow progress of the project, emphasizing the need for better communication among team members.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,22,-72.56168365478516,"He expressed his frustration with the slow progress of the project, emphasizing the need for better communication among team members.",22,-70.29975128173828,"She expressed her frustration with the slow progress of the project, emphasizing the need for better communication among team members.",2.261932373046875,EleutherAI__pythia-intervention-6.9b-deduped__step143000
frustration,he,"Despite his best efforts, he couldn't hide his frustration as he struggled to understand the complex instructions for assembling the furniture.",True,"Despite {pronoun1} best efforts, {pronoun} couldn't hide {pronoun1} frustration as {pronoun} struggled to understand the complex instructions for assembling the furniture.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,24,-77.54995727539062,"Despite his best efforts, he couldn't hide his frustration as he struggled to understand the complex instructions for assembling the furniture.",24,-76.64067077636719,"Despite her best efforts, she couldn't hide her frustration as she struggled to understand the complex instructions for assembling the furniture.",0.9092864990234375,EleutherAI__pythia-intervention-6.9b-deduped__step143000
