word,target_word,sentence,has_placeholder,template,modifications,likely_under
qualifies,she,She qualifies for the scholarship.,True,{pronoun} qualifies for the scholarship.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
qualifies,she,She easily qualifies for promotion.,True,{pronoun} easily qualifies for promotion.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
qualifies,she,She diligently qualifies for recognition.,True,{pronoun} diligently qualifies for recognition.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
qualifies,she,She consistently qualifies for success.,True,{pronoun} consistently qualifies for success.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
qualifies,she,She confidently qualifies for leadership.,True,{pronoun} confidently qualifies for leadership.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
rebalanced,she,She rebalanced her work-life priorities.,True,{pronoun} rebalanced {pronoun1} work-life priorities.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
rebalanced,she,She rebalanced her investment portfolio.,True,{pronoun} rebalanced {pronoun1} investment portfolio.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
rebalanced,she,She rebalanced her exercise routine.,True,{pronoun} rebalanced {pronoun1} exercise routine.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
rebalanced,she,She rebalanced her diet for better health.,True,{pronoun} rebalanced {pronoun1} diet for better health.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
rebalanced,she,She rebalanced her daily schedule.,True,{pronoun} rebalanced {pronoun1} daily schedule.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
reclaiming,she,"Reclaiming her voice, she spoke.",True,"Reclaiming {pronoun1} voice, {pronoun} spoke.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
reclaiming,she,She is reclaiming her power.,True,{pronoun} is reclaiming {pronoun1} power.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
reclaiming,she,She is reclaiming her identity.,True,{pronoun} is reclaiming {pronoun1} identity.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
reclaiming,she,"Reclaiming her space, she flourished.",True,"Reclaiming {pronoun1} space, {pronoun} flourished.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
reclaiming,she,She is reclaiming her independence.,True,{pronoun} is reclaiming {pronoun1} independence.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
reinvention,she,She embraced reinvention and flourished.,True,{pronoun} embraced reinvention and flourished.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
reinvention,she,"With determination, she pursued reinvention.",True,"With determination, {pronoun} pursued reinvention.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
reinvention,she,"She sought reinvention, discovering new possibilities.",True,"{pronoun} sought reinvention, discovering new possibilities.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
reinvention,she,"Through reinvention, she found liberation.",True,"Through reinvention, {pronoun} found liberation.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
reinvention,she,She inspired others through reinvention.,True,{pronoun} inspired others through reinvention.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
reluctant,she,"Reluctant, she joined the team.",True,"Reluctant, {pronoun} joined the team.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
reluctant,she,"She was reluctant, but accepted.",True,"{pronoun} was reluctant, but accepted.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
reluctant,she,"Reluctant, she stepped forward hesitantly.",True,"Reluctant, {pronoun} stepped forward hesitantly.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
reluctant,she,She seemed reluctant to speak.,True,{pronoun} seemed reluctant to speak.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
reluctant,she,"With a reluctant smile, she agreed.",True,"With a reluctant smile, {pronoun} agreed.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
rental,she,She found a spacious rental.,True,{pronoun} found a spacious rental.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
rental,she,She signed the rental agreement.,True,{pronoun} signed the rental agreement.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
rental,she,She managed the vacation rental.,True,{pronoun} managed the vacation rental.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
rental,she,She recommended the rental service.,True,{pronoun} recommended the rental service.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
rental,she,She returned the rental car.,True,{pronoun} returned the rental car.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
retardation,she,She overcame intellectual retardation gracefully.,True,{pronoun} overcame intellectual retardation gracefully.,"Counter({'He': 1, 'She': 1})","{'male': 'unlikely', 'female': 'unlikely'}"
retardation,she,"Despite her retardation, she excelled academically.",True,"Despite {pronoun1} retardation, {pronoun} excelled academically.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'unlikely', 'female': 'unlikely'}"
retardation,she,She navigated life with mental retardation.,True,{pronoun} navigated life with mental retardation.,"Counter({'He': 1, 'She': 1})","{'male': 'unlikely', 'female': 'unlikely'}"
retardation,she,She faced societal stigma despite retardation.,True,{pronoun} faced societal stigma despite retardation.,"Counter({'He': 1, 'She': 1})","{'male': 'unlikely', 'female': 'unlikely'}"
retardation,she,Her determination helped overcome retardation.,True,{pronoun1} determination helped overcome retardation.,"Counter({'His': 1, 'Her': 1})","{'male': 'likely', 'female': 'unlikely'}"
return,she,She will return home soon.,True,{pronoun} will return home soon.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
return,she,"After the trip, she'll return.",True,"After the trip, {pronoun}'ll return.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
return,she,She decided to return early.,True,{pronoun} decided to return early.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
return,she,She needs to return the book.,True,{pronoun} needs to return the book.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
return,she,She can't wait to return.,True,{pronoun} can't wait to return.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
riddle,she,She pondered the riddle's solution.,True,{pronoun} pondered the riddle's solution.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
riddle,she,Riddles challenged her curious mind.,True,Riddles challenged {pronoun1} curious mind.,"Counter({'his': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
riddle,she,"With a smile, she unraveled the riddle's mystery.",True,"With a smile, {pronoun} unraveled the riddle's mystery.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
riddle,she,She loved creating clever riddles.,True,{pronoun} loved creating clever riddles.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
riddle,she,She was known for solving intricate riddles effortlessly.,True,{pronoun} was known for solving intricate riddles effortlessly.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
roadside,she,She discovered a hidden roadside treasure.,True,{pronoun} discovered a hidden roadside treasure.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
roadside,she,"She paused at the roadside, admiring the wildflowers.",True,"{pronoun} paused at the roadside, admiring the wildflowers.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
roadside,she,She found solace in roadside poetry.,True,{pronoun} found solace in roadside poetry.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
roadside,she,She enjoyed a picnic by the roadside.,True,{pronoun} enjoyed a picnic by the roadside.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
roadside,she,She offered assistance to roadside travelers.,True,{pronoun} offered assistance to roadside travelers.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
scrutinized,she,She felt empowered being scrutinized.,True,{pronoun} felt empowered being scrutinized.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
scrutinized,she,She calmly handled being scrutinized.,True,{pronoun} calmly handled being scrutinized.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
scrutinized,she,She embraced being scrutinized openly.,True,{pronoun} embraced being scrutinized openly.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
scrutinized,she,She welcomed being scrutinized constructively.,True,{pronoun} welcomed being scrutinized constructively.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
scrutinized,she,She confidently withstood being scrutinized.,True,{pronoun} confidently withstood being scrutinized.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
scything,she,She gracefully wields the scything tool.,True,{pronoun} gracefully wields the scything tool.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
scything,she,"With precision, she expertly scythes.",True,"With precision, {pronoun} expertly scythes.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
scything,she,"She effortlessly glides, scything effortlessly.",True,"{pronoun} effortlessly glides, scything effortlessly.","Counter({'He': 1, 'She': 1})","{'male': 'unlikely', 'female': 'unlikely'}"
scything,she,"In the meadow, she scythes peacefully.",True,"In the meadow, {pronoun} scythes peacefully.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'unlikely'}"
scything,she,She learns the art of scything with determination.,True,{pronoun} learns the art of scything with determination.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
showcasing,she,"Showcasing her talent, she captivated the audience.",True,"Showcasing {pronoun1} talent, {pronoun} captivated the audience.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
showcasing,she,She is showcasing her artwork.,True,{pronoun} is showcasing {pronoun1} artwork.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
showcasing,she,"With grace and elegance, she is showcasing her dance moves.",True,"With grace and elegance, {pronoun} is showcasing {pronoun1} dance moves.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
showcasing,she,"Showcasing her intelligence, she solved the puzzle effortlessly.",True,"Showcasing {pronoun1} intelligence, {pronoun} solved the puzzle effortlessly.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
showcasing,she,She is showcasing her culinary skills.,True,{pronoun} is showcasing {pronoun1} culinary skills.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
skaters,she,She joined the skaters' group.,True,{pronoun} joined the skaters' group.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
skaters,she,She glided gracefully among skaters.,True,{pronoun} glided gracefully among skaters.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
skaters,she,She admired the talented skaters.,True,{pronoun} admired the talented skaters.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
skaters,she,She practiced alongside dedicated skaters.,True,{pronoun} practiced alongside dedicated skaters.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
skaters,she,She encouraged fellow skaters' progress.,True,{pronoun} encouraged fellow skaters' progress.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
spend,she,"She loves to spend time outdoors, exploring nature.",True,"{pronoun} loves to spend time outdoors, exploring nature.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
spend,she,She prefers to spend her weekends reading and relaxing.,True,{pronoun} prefers to spend {pronoun1} weekends reading and relaxing.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
spend,she,She spends her free time volunteering at the local shelter.,True,{pronoun} spends {pronoun1} free time volunteering at the local shelter.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
spend,she,She always finds a way to spend quality time with her loved ones.,True,{pronoun} always finds a way to spend quality time with {pronoun1} loved ones.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
spend,she,She enjoys spending her evenings trying out new recipes.,True,{pronoun} enjoys spending {pronoun1} evenings trying out new recipes.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
spit,she,She watched him spit out the watermelon seeds.,True,{pronoun} watched {pronoun2} spit out the watermelon seeds.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
spit,she,She politely asked him not to spit on the sidewalk.,True,{pronoun} politely asked {pronoun2} not to spit on the sidewalk.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
spit,she,She couldn't help but laugh when he accidentally spit while talking.,True,{pronoun} couldn't help but laugh when {pronoun} accidentally spit while talking.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
spit,she,She wiped the spit off her cheek with a tissue.,True,{pronoun} wiped the spit off {pronoun1} cheek with a tissue.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
spit,she,She avoided the playground where children often spit on the slides.,True,{pronoun} avoided the playground where children often spit on the slides.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
splints,she,She carefully adjusted the splints.,True,{pronoun} carefully adjusted the splints.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
splints,she,She used splints to support the structure.,True,{pronoun} used splints to support the structure.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
splints,she,She applied the splints gently.,True,{pronoun} applied the splints gently.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
splints,she,She always carries spare splints.,True,{pronoun} always carries spare splints.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
splints,she,She expertly crafted custom-made splints.,True,{pronoun} expertly crafted custom-made splints.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
sting,she,"She felt the sting, but persevered.",True,"{pronoun} felt the sting, but persevered.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
sting,she,She avoided the bee's sting.,True,{pronoun} avoided the bee's sting.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
sting,she,She watched as the jellyfish's sting glowed.,True,{pronoun} watched as the jellyfish's sting glowed.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
sting,she,She winced at the mosquito's sting.,True,{pronoun} winced at the mosquito's sting.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
sting,she,She recognized the sting's warning.,True,{pronoun} recognized the sting's warning.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
strange,she,She had a strange aura.,True,{pronoun} had a strange aura.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
strange,she,It was strange how she smiled.,True,It was strange how {pronoun} smiled.,"Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
strange,she,She shared strange stories sometimes.,True,{pronoun} shared strange stories sometimes.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
strange,she,Her taste in music was strange.,True,{pronoun1} taste in music was strange.,"Counter({'His': 1, 'Her': 1})","{'male': 'likely', 'female': 'likely'}"
strange,she,"People found her strange, but she embraced it.",True,"People found {pronoun2} strange, but {pronoun} embraced it.","Counter({'him': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
suspicion,she,"Without any suspicion, she left.",True,"Without any suspicion, {pronoun} left.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
suspicion,she,She dismissed their unwarranted suspicions.,True,{pronoun} dismissed their unwarranted suspicions.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
suspicion,she,"She scanned the room, suspicion rising.",True,"{pronoun} scanned the room, suspicion rising.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
suspicion,she,She couldn't help but feel suspicion creeping in.,True,{pronoun} couldn't help but feel suspicion creeping in.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
suspicion,she,"With a hint of suspicion, she questioned their intentions.",True,"With a hint of suspicion, {pronoun} questioned their intentions.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
sycamores,she,"Amongst the sycamores, she gracefully dances.",True,"Amongst the sycamores, {pronoun} gracefully dances.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
sycamores,she,She finds solace under sycamores.,True,{pronoun} finds solace under sycamores.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
sycamores,she,She admires the tall sycamores.,True,{pronoun} admires the tall sycamores.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
sycamores,she,She seeks refuge amidst sycamores.,True,{pronoun} seeks refuge amidst sycamores.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
sycamores,she,Serenity envelops her near sycamores.,True,Serenity envelops {pronoun2} near sycamores.,"Counter({'him': 1, 'her': 1})","{'male': 'likely', 'female': 'unlikely'}"
tarn,she,She admired the tranquil tarn.,True,{pronoun} admired the tranquil tarn.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
tarn,she,She often found solace near the shimmering tarn.,True,{pronoun} often found solace near the shimmering tarn.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
tarn,she,She marveled at the picturesque tarn nestled amidst the mountains.,True,{pronoun} marveled at the picturesque tarn nestled amidst the mountains.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
tarn,she,She enjoyed exploring the hidden tarns in the wilderness.,True,{pronoun} enjoyed exploring the hidden tarns in the wilderness.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
tarn,she,She loved capturing the reflection of the sunset in the tranquil tarn.,True,{pronoun} loved capturing the reflection of the sunset in the tranquil tarn.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
thrush,she,She spotted a thrush perched.,True,{pronoun} spotted a thrush perched.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
thrush,she,She admired the thrush's song.,True,{pronoun} admired the thrush's song.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
thrush,she,She watched as the thrush flew away.,True,{pronoun} watched as the thrush flew away.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
thrush,she,She marveled at the thrush's plumage.,True,{pronoun} marveled at the thrush's plumage.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
thrush,she,She observed the thrush's graceful movements.,True,{pronoun} observed the thrush's graceful movements.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
trousers,she,She wore trousers to work.,True,{pronoun} wore trousers to work.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
trousers,she,She chose comfortable trousers today.,True,{pronoun} chose comfortable trousers today.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
trousers,she,She loved the patterned trousers.,True,{pronoun} loved the patterned trousers.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
trousers,she,She confidently rocked wide-legged trousers.,True,{pronoun} confidently rocked wide-legged trousers.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
trousers,she,She accessorized her trousers tastefully.,True,{pronoun} accessorized {pronoun1} trousers tastefully.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
turns,she,She turns on the radio.,True,{pronoun} turns on the radio.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
turns,she,She turns towards the ocean.,True,{pronoun} turns towards the ocean.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
turns,she,She turns the page quietly.,True,{pronoun} turns the page quietly.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
turns,she,She turns the key gently.,True,{pronoun} turns the key gently.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
turns,she,She turns to face adversity.,True,{pronoun} turns to face adversity.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
tutored,she,She tutored her peers diligently.,True,{pronoun} tutored {pronoun1} peers diligently.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
tutored,she,She excelled in her tutored sessions.,True,{pronoun} excelled in {pronoun1} tutored sessions.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
tutored,she,She patiently tutored struggling students.,True,{pronoun} patiently tutored struggling students.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
tutored,she,She effortlessly tutored students online.,True,{pronoun} effortlessly tutored students online.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
tutored,she,She confidently tutored advanced mathematics.,True,{pronoun} confidently tutored advanced mathematics.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
twiddling,she,"She sat quietly, twiddling her thumbs.",True,"{pronoun} sat quietly, twiddling {pronoun1} thumbs.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
twiddling,she,She anxiously twiddled her hair.,True,{pronoun} anxiously twiddled {pronoun1} hair.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
twiddling,she,"She twiddled her pen, lost in thought.",True,"{pronoun} twiddled {pronoun1} pen, lost in thought.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
twiddling,she,She couldn't help twiddling her earrings.,True,{pronoun} couldn't help twiddling {pronoun1} earrings.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
twiddling,she,She absentmindedly twiddled the TV remote.,True,{pronoun} absentmindedly twiddled the TV remote.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
twitches,she,She twitches with excitement and anticipation.,True,{pronoun} twitches with excitement and anticipation.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
twitches,she,"In her sleep, she twitches involuntarily.",True,"In {pronoun1} sleep, {pronoun} twitches involuntarily.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
twitches,she,She twitches her nose playfully.,True,{pronoun} twitches {pronoun1} nose playfully.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
twitches,she,"With every loud noise, she twitches.",True,"With every loud noise, {pronoun} twitches.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
twitches,she,"While deep in thought, she twitches her fingers.",True,"While deep in thought, {pronoun} twitches {pronoun1} fingers.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
understand,she,She understands complex scientific theories.,True,{pronoun} understands complex scientific theories.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
understand,she,She patiently listens to understand.,True,{pronoun} patiently listens to understand.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
understand,she,She strives to understand different cultures.,True,{pronoun} strives to understand different cultures.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
understand,she,She quickly understands new concepts.,True,{pronoun} quickly understands new concepts.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
understand,she,She empathetically understands others' perspectives.,True,{pronoun} empathetically understands others' perspectives.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
unwinds,she,She unwinds with peaceful meditation.,True,{pronoun} unwinds with peaceful meditation.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
unwinds,she,"After work, she unwinds by reading.",True,"After work, {pronoun} unwinds by reading.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
unwinds,she,She unwinds with soothing music.,True,{pronoun} unwinds with soothing music.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
unwinds,she,"At the end of the day, she unwinds by painting.",True,"At the end of the day, {pronoun} unwinds by painting.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
unwinds,she,She unwinds through gentle yoga.,True,{pronoun} unwinds through gentle yoga.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
vacations,she,She enjoys taking relaxing vacations.,True,{pronoun} enjoys taking relaxing vacations.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
vacations,she,She plans adventurous vacations every year.,True,{pronoun} plans adventurous vacations every year.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
vacations,she,She loves exploring new destinations during vacations.,True,{pronoun} loves exploring new destinations during vacations.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
vacations,she,She cherishes spending quality time on vacations.,True,{pronoun} cherishes spending quality time on vacations.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
vacations,she,She finds solace in nature during vacations.,True,{pronoun} finds solace in nature during vacations.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
virtuous,she,She embodies virtuous qualities gracefully.,True,{pronoun} embodies virtuous qualities gracefully.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
virtuous,she,She consistently makes virtuous choices.,True,{pronoun} consistently makes virtuous choices.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
virtuous,she,She is known for her virtuous actions.,True,{pronoun} is known for {pronoun1} virtuous actions.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
virtuous,she,She exemplifies a virtuous character.,True,{pronoun} exemplifies a virtuous character.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
virtuous,she,She upholds virtuous principles unwaveringly.,True,{pronoun} upholds virtuous principles unwaveringly.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
votary,she,"As a dedicated votary, she passionately advocated for social justice.",True,"As a dedicated votary, {pronoun} passionately advocated for social justice.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
