,orig_index,word,target_word,sentence,has_placeholder,template,modifications,likely_under,is_natural,has_word,is_revised,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model,dataset,is_deduped,is_intervention,orig_model_name,model_size,model_family,max_gender_pmi,max_gender_pmi_invalid,template_words_pmi,valid_by_pmi
2292,2292,prepubescent,he,He possessed immense knowledge at a prepubescent age.,True,{pronoun} possessed immense knowledge at a prepubescent age.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,True,11,-51.35190963745117,He possessed immense knowledge at a prepubescent age.,11,-51.89744567871094,She possessed immense knowledge at a prepubescent age.,-0.5455360412597656,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.35048388732913693,False,[-0.3253109  -0.35048389 -0.3502831   0.01828224  0.05830678],True
2297,2297,preservative,he,"Despite skepticism, he appreciates himself for being a preservative.",True,"Despite skepticism, {pronoun} appreciates {pronoun2}self for being a preservative.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,True,13,-69.95953369140625,"Despite skepticism, he appreciates himself for being a preservative.",13,-70.33927917480469,"Despite skepticism, she appreciates herself for being a preservative.",-0.3797454833984375,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.4206219091623886,False,[-0.0144201  -0.42062191  0.03446333  0.08214838],True
2307,2307,prosaic,he,"In his prosaic manner, he surprised.",True,"In {pronoun1} prosaic manner, {pronoun} surprised.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-46.21449661254883,"In his prosaic manner, he surprised.",9,-46.30449676513672,"In her prosaic manner, she surprised.",-0.0900001525878906,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.2956557459906932,False,[-0.224371   -0.29565575  0.15608372],True
2310,2310,quenching,he,He finds quenching refreshing.,True,{pronoun} finds quenching refreshing.,,"{'male': 'likely', 'female': 'unlikely'}",False,True,False,7,-45.506649017333984,He finds quenching refreshing.,7,-45.7064094543457,She finds quenching refreshing.,-0.1997604370117187,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.200733061011384,False,[ 0.07952634 -0.05630154  0.20073306],True
2312,2312,quenching,he,He discovers joy in quenching.,True,{pronoun} discovers joy in quenching.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,8,-48.94941329956055,He discovers joy in quenching.,8,-49.20196914672852,She discovers joy in quenching.,-0.2525558471679687,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.37573477670137834,False,[ 0.37573478  0.35544448 -0.05630154],True
2340,2340,reproached,he,He reproached others without evidence.,True,{pronoun} reproached others without evidence.,,"{'male': 'likely', 'female': 'unlikely'}",False,True,False,7,-42.184871673583984,He reproached others without evidence.,7,-43.06156539916992,She reproached others without evidence.,-0.8766937255859375,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.4466610643054807,False,[ 0.25186859 -0.44666106],True
2367,2367,scissor,he,He admired the sharp scissor.,True,{pronoun} admired the sharp scissor.,,"{'male': 'unlikely', 'female': 'likely'}",False,True,False,8,-45.31956100463867,He admired the sharp scissor.,8,-44.19407653808594,She admired the sharp scissor.,1.1254844665527344,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.14211988246415785,False,[-0.05176833  0.1300738   0.14211988],True
2368,2368,scissor,he,He loved crafting with the scissor.,True,{pronoun} loved crafting with the scissor.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-48.27092361450195,He loved crafting with the scissor.,9,-47.6627311706543,She loved crafting with the scissor.,0.6081924438476562,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.46443852556974363,False,[0.46443853 0.17647255 0.14211988],True
2373,2373,shamefaced,he,"Despite feeling shamefaced, he persevered.",True,"Despite feeling shamefaced, {pronoun} persevered.",,"{'male': 'likely', 'female': 'unlikely'}",False,True,False,10,-45.93516540527344,"Despite feeling shamefaced, he persevered.",10,-46.13737487792969,"Despite feeling shamefaced, she persevered.",-0.20220947265625,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.44498419778470577,False,[-0.0144201   0.4449842  -0.02704512 -0.01365138],True
2385,2385,sperms,he,Sperms are his area of expertise.,True,Sperms are {pronoun1} area of expertise.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-44.81203842163086,Sperms are his area of expertise.,9,-45.141090393066406,Sperms are her area of expertise.,-0.3290519714355469,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.24775771672761238,False,[-0.03940511 -0.24775772 -0.23593119],True
2387,2387,sperms,he,"With precision, he analyzed sperms.",True,"With precision, {pronoun} analyzed sperms.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-51.2490119934082,"With precision, he analyzed sperms.",9,-52.22482299804688,"With precision, she analyzed sperms.",-0.975811004638672,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.3858947824059591,False,[-0.38172975 -0.38589478 -0.03940511],True
2410,2410,suction,he,"With precision, he controlled suction.",True,"With precision, {pronoun} controlled suction.",,"{'male': 'likely', 'female': 'unlikely'}",False,True,False,8,-49.173336029052734,"With precision, he controlled suction.",8,-48.53116607666016,"With precision, she controlled suction.",0.6421699523925781,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.39709592969746055,False,[-0.38172975 -0.39709593  0.21904132],True
2424,2424,tittle,he,He meticulously adjusted every tittle.,True,{pronoun} meticulously adjusted every tittle.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,7,-52.44586944580078,He meticulously adjusted every tittle.,7,-52.5380973815918,She meticulously adjusted every tittle.,-0.0922279357910156,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.21084934730037475,False,[-0.21084935  0.14421134 -0.05728495],True
2426,2426,tittle,he,He focused on every tittle's alignment.,True,{pronoun} focused on every tittle's alignment.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-54.90739059448242,He focused on every tittle's alignment.,9,-54.3942985534668,She focused on every tittle's alignment.,0.513092041015625,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.34581988662542074,False,[ 0.00754691 -0.05728495 -0.34581989],True
2427,2427,tittle,he,"Diligently, he fine-tuned each tittle.",True,"Diligently, {pronoun} fine-tuned each tittle.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,14,-65.53604888916016,"Diligently, he fine-tuned each tittle.",14,-66.62776184082031,"Diligently, she fine-tuned each tittle.",-1.0917129516601562,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.28064316848366033,False,[-0.28064317 -0.05728495],True
2428,2428,tittle,he,He carefully perfected every tittle.,True,{pronoun} carefully perfected every tittle.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,7,-53.8442497253418,He carefully perfected every tittle.,7,-53.6806526184082,She carefully perfected every tittle.,0.1635971069335937,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.46002785673847413,False,[ 0.09326528 -0.46002786 -0.05728495],True
2440,2440,transmute,he,"With his touch, he has the power to transmute matter.",True,"With {pronoun1} touch, {pronoun} has the power to transmute matter.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,True,13,-49.33489227294922,"With his touch, he has the power to transmute matter.",13,-48.63449478149414,"With her touch, she has the power to transmute matter.",0.7003974914550781,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.4497841210631748,False,[ 0.23333365 -0.44978412 -0.24629681 -0.02122816],True
2444,2444,transvestite,he,"He is a confident transvestite, expressing his true self.",True,"{pronoun} is a confident transvestite, expressing {pronoun1} true self.",,"{'male': 'likely', 'female': 'unlikely'}",False,True,False,13,-54.881107330322266,"He is a confident transvestite, expressing his true self.",13,-53.51363754272461,"She is a confident transvestite, expressing her true self.",1.3674697875976562,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.29683315971271895,False,[-0.29683316 -0.11642918 -0.12713952 -0.04399855  0.02715888],True
2446,2446,transvestite,he,He embraces his identity as a transvestite with pride.,True,{pronoun} embraces {pronoun1} identity as a transvestite with pride.,,"{'male': 'likely', 'female': 'unlikely'}",False,True,False,12,-43.738677978515625,He embraces his identity as a transvestite with pride.,12,-43.01475524902344,She embraces her identity as a transvestite with pride.,0.7239227294921875,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.19513254142173508,False,[ 0.19513254  0.02636148 -0.11642918  0.04630945],True
2447,2447,transvestite,he,"He explores fashion as a transvestite, breaking boundaries.",True,"{pronoun} explores fashion as a transvestite, breaking boundaries.",,"{'male': 'likely', 'female': 'unlikely'}",False,True,False,12,-60.81560897827149,"He explores fashion as a transvestite, breaking boundaries.",12,-59.21066284179688,"She explores fashion as a transvestite, breaking boundaries.",1.6049461364746094,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.39685908542377035,False,[ 0.20825108  0.39685909 -0.11642918  0.02822277  0.02067371],True
2453,2453,turds,he,He wondered why turds appeared overnight.,True,{pronoun} wondered why turds appeared overnight.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-52.410423278808594,He wondered why turds appeared overnight.,9,-53.11922454833984,She wondered why turds appeared overnight.,-0.70880126953125,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.46443847835510965,False,[ 0.46443848 -0.13981888  0.05491299  0.15496893],True
2455,2455,uncashed,he,"Despite reminders, he left uncashed.",True,"Despite reminders, {pronoun} left uncashed.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,8,-48.18855285644531,"Despite reminders, he left uncashed.",8,-49.60652160644531,"Despite reminders, she left uncashed.",-1.41796875,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.3665766774635273,False,[-0.0144201   0.36657668  0.01920991  0.10019005],True
2457,2457,uncashed,he,He wondered why the uncashed cheque.,True,{pronoun} wondered why the uncashed cheque.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-50.39684295654297,He wondered why the uncashed cheque.,9,-50.39371871948242,She wondered why the uncashed cheque.,0.0031242370605468,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.46443847835510965,False,[ 0.46443848  0.10019005 -0.30218457],True
2460,2460,unmourned,he,"He left, unmourned but free.",True,"{pronoun} left, unmourned but free.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-47.68976974487305,"He left, unmourned but free.",9,-47.1710319519043,"She left, unmourned but free.",0.51873779296875,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.14464592357798622,False,[ 0.01920991 -0.14464592 -0.09455938],True
2461,2461,unmourned,he,"Despite his accomplishments, he remained unmourned.",True,"Despite {pronoun1} accomplishments, {pronoun} remained unmourned.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,10,-43.56158828735352,"Despite his accomplishments, he remained unmourned.",10,-44.62506866455078,"Despite her accomplishments, she remained unmourned.",-1.0634803771972656,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.19916058332700004,False,[-0.0144201  -0.19916058 -0.12946949 -0.14464592],True
2463,2463,unmourned,he,"He vanished, leaving behind unmourned memories.",True,"{pronoun} vanished, leaving behind unmourned memories.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,10,-49.32027053833008,"He vanished, leaving behind unmourned memories.",10,-49.39728546142578,"She vanished, leaving behind unmourned memories.",-0.0770149230957031,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.45361280517644076,False,[ 0.32639426  0.07612172 -0.14464592  0.45361281],True
2487,2487,appreciatively,she,"With gratitude, she appreciatively applauds.",True,"With gratitude, {pronoun} appreciatively applauds.","Counter({'he': 1, 'she': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-51.80477523803711,"With gratitude, he appreciatively applauds.",9,-52.94003677368164,"With gratitude, she appreciatively applauds.",-1.1352615356445312,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.22598463500875,False,[ 0.21712451  0.15644349 -0.22598464],True
2493,2493,arteries,she,She admired the resilient arteries.,True,{pronoun} admired the resilient arteries.,"Counter({'He': 1, 'She': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,6,-47.49748229980469,He admired the resilient arteries.,6,-46.37598419189453,She admired the resilient arteries.,1.1214981079101562,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.44629781979928396,False,[-0.05176833  0.44629782 -0.19102355],True
2514,2514,brutalized,she,She was brutally brutalized yesterday.,True,{pronoun} was brutally brutalized yesterday.,"Counter({'He': 1, 'She': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,7,-37.71175003051758,He was brutally brutalized yesterday.,7,-37.41630172729492,She was brutally brutalized yesterday.,0.2954483032226562,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.044440033304514515,False,[0.02233666 0.04444003 0.01360973],True
2533,2533,caved,she,"With determination, she caved in.",True,"With determination, {pronoun} caved in.","Counter({'he': 1, 'she': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,8,-36.10908889770508,"With determination, he caved in.",8,-36.32622528076172,"With determination, she caved in.",-0.2171363830566406,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.16848580902257027,False,[-0.16848581 -0.03049943],True
2540,2540,close,she,"Close by, she extended help.",True,"Close by, {pronoun} extended help.","Counter({'he': 1, 'she': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,7,-44.35100555419922,"Close by, he extended help.",7,-45.84174728393555,"Close by, she extended help.",-1.490741729736328,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.2359865313942997,False,[ 0.08317011 -0.20545457  0.23598653],True
2544,2544,clumping,she,"She walked, clumping in her boots.",True,"{pronoun} walked, clumping in {pronoun1} boots.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'unlikely'}",False,True,False,9,-43.31795501708984,"He walked, clumping in his boots.",9,-42.76724243164063,"She walked, clumping in her boots.",0.5507125854492188,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.24199407441839327,False,[0.22098904 0.24199407 0.07683164],True
2545,2545,clumping,she,"Clumping heavily with each step, she continued.",True,"Clumping heavily with each step, {pronoun} continued.","Counter({'he': 1, 'she': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,True,10,-49.051734924316406,"Clumping heavily with each step, he continued.",10,-49.775726318359375,"Clumping heavily with each step, she continued.",-0.7239913940429688,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.24199407441839327,False,[ 0.24199407 -0.12171433  0.00590282 -0.02873393],True
2558,2558,coincidently,she,"Coincidently, she won the lottery.",True,"Coincidently, {pronoun} won the lottery.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'unlikely'}",False,True,False,9,-40.3603401184082,"Coincidently, he won the lottery.",9,-41.80819320678711,"Coincidently, she won the lottery.",-1.4478530883789062,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.2208544602321112,False,[ 0.08218036 -0.22085446],True
2600,2600,deign,she,Rarely does she deign to acknowledge compliments.,True,Rarely does {pronoun} deign to acknowledge compliments.,"Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'unlikely'}",False,True,True,10,-55.364845275878906,Rarely does he deign to acknowledge compliments.,10,-54.78102493286133,Rarely does she deign to acknowledge compliments.,0.5838203430175781,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.3160540508635208,False,[-0.05765459  0.0780598  -0.11852352  0.31605405],True
2609,2609,drudging,she,Drudging is not her forte.,True,Drudging is not {pronoun1} forte.,"Counter({'his': 1, 'her': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,8,-37.86293029785156,Drudging is not his forte.,8,-38.43296813964844,Drudging is not her forte.,-0.570037841796875,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.24923444595052047,False,[ 0.24923445 -0.20059697],True
2612,2612,drudging,she,Drudging drains her motivation quickly.,True,Drudging drains {pronoun1} motivation quickly.,"Counter({'his': 1, 'her': 1})","{'male': 'unlikely', 'female': 'likely'}",False,True,False,7,-54.66565704345703,Drudging drains his motivation quickly.,7,-54.19345474243164,Drudging drains her motivation quickly.,0.4722023010253906,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.26440121198270106,False,[ 0.24923445 -0.08673224 -0.26440121  0.20349187],True
2634,2634,evilly,she,"Evilly, she plotted her revenge.",True,"Evilly, {pronoun} plotted {pronoun1} revenge.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,8,-42.21173095703125,"Evilly, he plotted his revenge.",8,-42.13483428955078,"Evilly, she plotted her revenge.",0.0768966674804687,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.32733805097876,False,[ 0.00700754 -0.32733805 -0.14528791],True
2677,2677,immobility,she,"Despite her immobility, she soared.",True,"Despite {pronoun1} immobility, {pronoun} soared.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-39.95729064941406,"Despite his immobility, he soared.",9,-40.79719924926758,"Despite her immobility, she soared.",-0.8399085998535156,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.11183717452373898,False,[-0.0144201   0.01912223  0.11183717],True
2678,2678,immobility,she,"She embraced her immobility, content.",True,"{pronoun} embraced {pronoun1} immobility, content.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-45.00364303588867,"He embraced his immobility, content.",9,-44.68574905395508,"She embraced her immobility, content.",0.3178939819335937,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.06008853554991589,False,[ 0.01267035  0.01912223 -0.06008854],True
2680,2680,immobility,she,She defied expectations with immobility.,True,{pronoun} defied expectations with immobility.,"Counter({'He': 1, 'She': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,8,-49.66234588623047,He defied expectations with immobility.,8,-49.46527099609375,She defied expectations with immobility.,0.1970748901367187,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.19532259451712974,False,[ 0.01911058 -0.19532259  0.01912223],True
2701,2701,leprous,she,She bravely confronted her leprous fate.,True,{pronoun} bravely confronted {pronoun1} leprous fate.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'unlikely'}",False,True,False,10,-47.30226516723633,He bravely confronted his leprous fate.,10,-47.17096710205078,She bravely confronted her leprous fate.,0.1312980651855468,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.4494760094786727,False,[ 0.44947601 -0.12226174 -0.10252431  0.01720833],True
2703,2703,leprous,she,She overcame the leprous stigma.,True,{pronoun} overcame the leprous stigma.,"Counter({'He': 1, 'She': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,8,-43.997802734375,He overcame the leprous stigma.,8,-43.17082595825195,She overcame the leprous stigma.,0.8269767761230469,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.43448716886772587,False,[ 0.05979827 -0.10252431  0.43448717],True
2704,2704,leprous,she,She embraced her leprous uniqueness.,True,{pronoun} embraced {pronoun1} leprous uniqueness.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,8,-49.84165573120117,He embraced his leprous uniqueness.,8,-48.04635238647461,She embraced her leprous uniqueness.,1.7953033447265625,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.40502254533949156,False,[ 0.01267035 -0.10252431 -0.40502255],True
2710,2710,mistreating,she,She values kindness over mistreating.,True,{pronoun} values kindness over mistreating.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'unlikely'}",False,True,False,7,-43.2563705444336,He values kindness over mistreating.,7,-43.65778732299805,She values kindness over mistreating.,-0.4014167785644531,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.3371070411223087,False,[-0.30238231  0.33710704 -0.07505094],True
2747,2747,outhouses,she,She maintained the outhouses impeccably.,True,{pronoun} maintained the outhouses impeccably.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'unlikely'}",False,True,False,8,-47.96246337890625,He maintained the outhouses impeccably.,8,-47.60182189941406,She maintained the outhouses impeccably.,0.3606414794921875,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.41872841078620837,False,[-0.41872841 -0.07693899 -0.04627368],True
2761,2761,parched,she,"Carrying her backpack, she's parched.",True,"Carrying {pronoun1} backpack, {pronoun}'s parched.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,11,-52.27970886230469,"Carrying his backpack, he's parched.",11,-51.80100631713867,"Carrying her backpack, she's parched.",0.4787025451660156,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.22623122678717777,False,[0.04655944 0.22623123 0.18745089],True
2780,2780,preoccupying,she,"Despite her busy schedule, she found preoccupying moments.",True,"Despite {pronoun1} busy schedule, {pronoun} found preoccupying moments.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,12,-57.75432205200195,"Despite his busy schedule, he found preoccupying moments.",12,-59.295188903808594,"Despite her busy schedule, she found preoccupying moments.",-1.5408668518066406,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.20361051952363596,False,[-0.0144201   0.20361052  0.06342794  0.0094723   0.05242942  0.17558945],True
2797,2797,primitively,she,She primitively hunted for food.,True,{pronoun} primitively hunted for food.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'unlikely'}",False,True,False,7,-38.30953598022461,He primitively hunted for food.,7,-35.928985595703125,She primitively hunted for food.,2.3805503845214844,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.3349254970878164,False,[-0.03614045 -0.32826502  0.3349255 ],True
2838,2838,reproached,she,She reproached others with kindness.,True,{pronoun} reproached others with kindness.,"Counter({'He': 1, 'She': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,7,-41.81715393066406,He reproached others with kindness.,7,-42.07785415649414,She reproached others with kindness.,-0.2607002258300781,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.3371070411223087,False,[0.25186859 0.33710704],True
2858,2858,ruder,she,She couldn't help but feel ruder after a long day.,True,{pronoun} couldn't help but feel ruder after a long day.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'unlikely'}",False,True,False,13,-54.20415496826172,He couldn't help but feel ruder after a long day.,13,-52.90219497680664,She couldn't help but feel ruder after a long day.,1.301959991455078,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.4068945753252997,False,[0.23598653 0.40689458 0.00710679 0.05524432 0.08879769],True
2859,2859,scissor,she,She skillfully wielded the scissor.,True,{pronoun} skillfully wielded the scissor.,"Counter({'He': 1, 'She': 1})","{'male': 'unlikely', 'female': 'likely'}",False,True,False,9,-41.52922058105469,He skillfully wielded the scissor.,9,-40.07530212402344,She skillfully wielded the scissor.,1.45391845703125,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.21158234414124877,False,[-0.0721667  -0.21158234  0.14211988],True
2880,2880,sperms,she,"Despite challenges, she researched sperms.",True,"Despite challenges, {pronoun} researched sperms.","Counter({'he': 1, 'she': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-54.928810119628906,"Despite challenges, he researched sperms.",9,-56.0942611694336,"Despite challenges, she researched sperms.",-1.1654510498046875,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.2432646467027162,False,[-0.0144201  -0.24326465  0.09775089 -0.03940511],True
2919,2919,tittle,she,She carefully adjusted each tittle.,True,{pronoun} carefully adjusted each tittle.,"Counter({'He': 1, 'She': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,7,-50.52226257324219,He carefully adjusted each tittle.,7,-50.051082611083984,She carefully adjusted each tittle.,0.4711799621582031,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.14421134263664825,False,[ 0.09326528  0.14421134 -0.05728495],True
2920,2920,tittle,she,She examined the tittle closely.,True,{pronoun} examined the tittle closely.,"Counter({'He': 1, 'She': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,7,-42.6715202331543,He examined the tittle closely.,7,-43.58610534667969,She examined the tittle closely.,-0.9145851135253906,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,-0.26384084506204175,False,[-0.26384085 -0.05728495 -0.08602687],True
2921,2921,tittle,she,She proudly dotted the i's tittle.,True,{pronoun} proudly dotted the i's tittle.,"Counter({'He': 1, 'She': 1})","{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-59.428985595703125,He proudly dotted the i's tittle.,9,-57.379764556884766,She proudly dotted the i's tittle.,2.04922103881836,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.11863777778107831,False,[ 0.11863778  0.10467018 -0.05728495],True
2939,2939,transvestite,she,"She broke barriers, challenging societal norms as a transvestite.",True,"{pronoun} broke barriers, challenging societal norms as a transvestite.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'unlikely'}",False,True,False,13,-56.458282470703125,"He broke barriers, challenging societal norms as a transvestite.",13,-56.65953063964844,"She broke barriers, challenging societal norms as a transvestite.",-0.2012481689453125,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.215215287745103,False,[ 0.04601437  0.21521529 -0.14868464  0.03374729 -0.05837017 -0.11642918],True
2940,2940,transvestite,she,"She radiated authenticity, proudly identifying as a transvestite.",True,"{pronoun} radiated authenticity, proudly identifying as a transvestite.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'unlikely'}",False,True,False,13,-60.17015838623047,"He radiated authenticity, proudly identifying as a transvestite.",13,-59.45306015014648,"She radiated authenticity, proudly identifying as a transvestite.",0.7170982360839844,gpt-j-6b,USE-5,False,False,EleutherAI__gpt-j-6b,6000.0,gpt-j,0.486236621180165,False,[ 0.48623662 -0.35930757  0.11863778 -0.08503385 -0.11642918],True
