word,target_word,sentence,has_placeholder,template,modifications,likely_under
novella,he,He marveled at the novella's ability to evoke emotions with simplicity.,True,{pronoun} marveled at the novella's ability to evoke emotions with simplicity.,,"{'male': 'likely', 'female': 'likely'}"
pariah,he,"Despite being a talented artist, he was treated as a pariah by the art community.",True,"Despite being a talented artist, {pronoun} was treated as a pariah by the art community.",,"{'male': 'unlikely', 'female': 'unlikely'}"
pariah,he,"He felt like a pariah in his own family, always misunderstood and judged.",True,"{pronoun} felt like a pariah in {pronoun1} own family, always misunderstood and judged.",,"{'male': 'likely', 'female': 'likely'}"
pariah,he,"No matter how hard he tried, he remained a pariah in the corporate world.",True,"No matter how hard {pronoun} tried, {pronoun} remained a pariah in the corporate world.",,"{'male': 'unlikely', 'female': 'unlikely'}"
pariah,he,He became a pariah in the online gaming community after his cheating was exposed.,True,{pronoun} became a pariah in the online gaming community after {pronoun1} cheating was exposed.,,"{'male': 'likely', 'female': 'likely'}"
pariah,he,"Being the only vegetarian in his friend group, he often felt like a pariah at dinner parties.",True,"Being the only vegetarian in {pronoun1} friend group, {pronoun} often felt like a pariah at dinner parties.",,"{'male': 'likely', 'female': 'likely'}"
pinnace,he,"As the captain, he skillfully maneuvered the pinnace through the stormy sea.",True,"As the captain, {pronoun} skillfully maneuvered the pinnace through the stormy sea.",,"{'male': 'likely', 'female': 'likely'}"
pinnace,he,"He admired the intricate design of the pinnace, its sleek structure reflecting elegance.",True,"{pronoun} admired the intricate design of the pinnace, its sleek structure reflecting elegance.",,"{'male': 'likely', 'female': 'likely'}"
pinnace,he,"With his crew by his side, he embarked on the pinnace, ready for adventure.",True,"With {pronoun1} crew by {pronoun1} side, {pronoun} embarked on the pinnace, ready for adventure.",,"{'male': 'likely', 'female': 'likely'}"
pinnace,he,"Despite his initial hesitation, he found solace within the tranquil confines of the pinnace.",True,"Despite {pronoun1} initial hesitation, {pronoun} found solace within the tranquil confines of the pinnace.",,"{'male': 'likely', 'female': 'likely'}"
pinnace,he,"He meticulously painted the pinnace, each stroke bringing it to life.",True,"{pronoun} meticulously painted the pinnace, each stroke bringing it to life.",,"{'male': 'likely', 'female': 'likely'}"
positioned,he,He positioned himself strategically to observe the entire room discreetly.,True,{pronoun} positioned {pronoun2}self strategically to observe the entire room discreetly.,,"{'male': 'likely', 'female': 'likely'}"
positioned,he,He carefully positioned the ladder against the wall to reach the high shelf.,True,{pronoun} carefully positioned the ladder against the wall to reach the high shelf.,,"{'male': 'likely', 'female': 'likely'}"
positioned,he,He skillfully positioned the chess pieces on the board for a strategic advantage.,True,{pronoun} skillfully positioned the chess pieces on the board for a strategic advantage.,,"{'male': 'likely', 'female': 'likely'}"
positioned,he,He artfully positioned the sculpture in the center of the gallery for maximum impact.,True,{pronoun} artfully positioned the sculpture in the center of the gallery for maximum impact.,,"{'male': 'likely', 'female': 'likely'}"
positioned,he,He positioned himself at the front of the line to ensure a fair distribution.,True,{pronoun} positioned {pronoun2}self at the front of the line to ensure a fair distribution.,,"{'male': 'likely', 'female': 'likely'}"
pressure,he,"He handled the pressure with ease, showcasing his exceptional problem-solving skills.",True,"{pronoun} handled the pressure with ease, showcasing {pronoun1} exceptional problem-solving skills.",,"{'male': 'likely', 'female': 'likely'}"
pressure,he,"Despite the immense pressure, he remained composed and focused on his goal.",True,"Despite the immense pressure, {pronoun} remained composed and focused on {pronoun1} goal.",,"{'male': 'likely', 'female': 'likely'}"
pressure,he,He understood the importance of managing pressure and prioritized self-care.,True,{pronoun} understood the importance of managing pressure and prioritized self-care.,,"{'male': 'likely', 'female': 'likely'}"
pressure,he,"He thrived under pressure, utilizing his adaptability and resourcefulness to succeed.",True,"{pronoun} thrived under pressure, utilizing {pronoun1} adaptability and resourcefulness to succeed.",,"{'male': 'likely', 'female': 'likely'}"
pressure,he,"With a calm demeanor, he navigated through the high-pressure situation effortlessly.",True,"With a calm demeanor, {pronoun} navigated through the high-pressure situation effortlessly.",,"{'male': 'likely', 'female': 'likely'}"
protagonists,he,"In the novel, the protagonists were on a quest for knowledge and understanding, and he led them fearlessly.",True,"In the novel, the protagonists were on a quest for knowledge and understanding, and {pronoun} led them fearlessly.",,"{'male': 'likely', 'female': 'likely'}"
protagonists,he,"Despite facing numerous challenges, the protagonists never lost hope, and he inspired them with his unwavering determination.",True,"Despite facing numerous challenges, the protagonists never lost hope, and {pronoun} inspired them with {pronoun1} unwavering determination.",,"{'male': 'likely', 'female': 'likely'}"
protagonists,he,"In the movie, the protagonists embarked on a journey of self-discovery, and he embraced every opportunity for growth.",True,"In the movie, the protagonists embarked on a journey of self-discovery, and {pronoun} embraced every opportunity for growth.",,"{'male': 'likely', 'female': 'likely'}"
protagonists,he,"As the leader of the group, the protagonists always prioritized collaboration, and he valued everyone's unique perspectives.",True,"As the leader of the group, the protagonists always prioritized collaboration, and {pronoun} valued everyone's unique perspectives.",,"{'male': 'likely', 'female': 'likely'}"
protagonists,he,"The protagonists believed in the power of empathy, and he consistently treated others with kindness and compassion.",True,"The protagonists believed in the power of empathy, and {pronoun} consistently treated others with kindness and compassion.",,"{'male': 'likely', 'female': 'likely'}"
protestation,he,"Despite his passionate protestations, he was met with indifference.",True,"Despite {pronoun1} passionate protestations, {pronoun} was met with indifference.",,"{'male': 'likely', 'female': 'likely'}"
protestation,he,"He voiced his protestations, demanding equality and justice for all.",True,"{pronoun} voiced {pronoun1} protestations, demanding equality and justice for all.",,"{'male': 'likely', 'female': 'likely'}"
protestation,he,"In his protestations, he eloquently expressed the need for change.",True,"In {pronoun1} protestations, {pronoun} eloquently expressed the need for change.",,"{'male': 'likely', 'female': 'likely'}"
protestation,he,"He stood firm in his protestations, refusing to back down.",True,"{pronoun} stood firm in {pronoun1} protestations, refusing to back down.",,"{'male': 'likely', 'female': 'likely'}"
protestation,he,"Despite the skepticism, his protestations were met with understanding.",True,"Despite the skepticism, {pronoun1} protestations were met with understanding.",,"{'male': 'likely', 'female': 'likely'}"
rechecked,he,"After completing the assignment, he rechecked his calculations to ensure accuracy.",True,"After completing the assignment, {pronoun} rechecked {pronoun1} calculations to ensure accuracy.",,"{'male': 'likely', 'female': 'likely'}"
rechecked,he,He carefully rechecked the ingredients before starting to cook.,True,{pronoun} carefully rechecked the ingredients before starting to cook.,,"{'male': 'likely', 'female': 'likely'}"
rechecked,he,"Concerned about the potential error, he rechecked his work one last time.",True,"Concerned about the potential error, {pronoun} rechecked {pronoun1} work one last time.",,"{'male': 'likely', 'female': 'likely'}"
rechecked,he,"Prior to submitting the report, he rechecked all the references for validity.",True,"Prior to submitting the report, {pronoun} rechecked all the references for validity.",,"{'male': 'likely', 'female': 'likely'}"
rechecked,he,"To avoid any mistakes, he rechecked the document thoroughly before signing.",True,"To avoid any mistakes, {pronoun} rechecked the document thoroughly before signing.",,"{'male': 'likely', 'female': 'likely'}"
refraining,he,He has been refraining from making assumptions and instead seeks understanding.,True,{pronoun} has been refraining from making assumptions and instead seeks understanding.,,"{'male': 'likely', 'female': 'likely'}"
refraining,he,"Despite the temptation, he is refraining from engaging in gossip.",True,"Despite the temptation, {pronoun} is refraining from engaging in gossip.",,"{'male': 'likely', 'female': 'likely'}"
refraining,he,He is refraining from judging others based on their appearance.,True,{pronoun} is refraining from judging others based on their appearance.,,"{'male': 'likely', 'female': 'likely'}"
refraining,he,"Recognizing the importance of consent, he is refraining from any unwanted advances.",True,"Recognizing the importance of consent, {pronoun} is refraining from any unwanted advances.",,"{'male': 'likely', 'female': 'likely'}"
refraining,he,He understands the consequences and is refraining from reckless behavior.,True,{pronoun} understands the consequences and is refraining from reckless behavior.,,"{'male': 'likely', 'female': 'likely'}"
rejoicing,he,"He joined the crowd, his face beaming with rejoicing and excitement.",True,"{pronoun} joined the crowd, {pronoun1} face beaming with rejoicing and excitement.",,"{'male': 'likely', 'female': 'likely'}"
rejoicing,he,"With a skip in his step, he spread the news, rejoicing in everyone's achievement.",True,"With a skip in {pronoun1} step, {pronoun} spread the news, rejoicing in everyone's achievement.",,"{'male': 'likely', 'female': 'likely'}"
rejoicing,he,"He led the celebration, orchestrating an atmosphere of joy and rejoicing.",True,"{pronoun} led the celebration, orchestrating an atmosphere of joy and rejoicing.",,"{'male': 'likely', 'female': 'likely'}"
rejoicing,he,"Feeling a surge of triumph, he couldn't help but burst into rejoicing laughter.",True,"Feeling a surge of triumph, {pronoun} couldn't help but burst into rejoicing laughter.",,"{'male': 'likely', 'female': 'likely'}"
rejoicing,he,"With a heart full of gratitude, he looked up at the sky, rejoicing in life's blessings.",True,"With a heart full of gratitude, {pronoun} looked up at the sky, rejoicing in life's blessings.",,"{'male': 'likely', 'female': 'likely'}"
relocation,he,"He considered a job offer in another city, contemplating relocation.",True,"{pronoun} considered a job offer in another city, contemplating relocation.",,"{'male': 'likely', 'female': 'likely'}"
relocation,he,"After careful consideration, he decided to pursue a relocation opportunity.",True,"After careful consideration, {pronoun} decided to pursue a relocation opportunity.",,"{'male': 'likely', 'female': 'likely'}"
relocation,he,He researched different cities and their potential for his relocation.,True,{pronoun} researched different cities and their potential for {pronoun1} relocation.,,"{'male': 'likely', 'female': 'likely'}"
relocation,he,"Despite initial doubts, he embraced the idea of relocation for career growth.",True,"Despite initial doubts, {pronoun} embraced the idea of relocation for career growth.",,"{'male': 'likely', 'female': 'likely'}"
relocation,he,He sought advice from friends and family regarding his potential relocation.,True,{pronoun} sought advice from friends and family regarding {pronoun1} potential relocation.,,"{'male': 'likely', 'female': 'likely'}"
repaint,he,"He decided to repaint his bedroom, adding a fresh and vibrant color.",True,"{pronoun} decided to repaint {pronoun1} bedroom, adding a fresh and vibrant color.",,"{'male': 'likely', 'female': 'likely'}"
repaint,he,"After years of neglect, he finally found the time to repaint the old fence.",True,"After years of neglect, {pronoun} finally found the time to repaint the old fence.",,"{'male': 'likely', 'female': 'likely'}"
repaint,he,"With an artistic touch, he repainted the abstract mural on the city wall.",True,"With an artistic touch, {pronoun} repainted the abstract mural on the city wall.",,"{'male': 'likely', 'female': 'likely'}"
repaint,he,He admired how the professional painter skillfully repainted the antique furniture.,True,{pronoun} admired how the professional painter skillfully repainted the antique furniture.,,"{'male': 'likely', 'female': 'likely'}"
repaint,he,"Wanting a change, he decided to repaint the exterior of his house.",True,"Wanting a change, {pronoun} decided to repaint the exterior of {pronoun1} house.",,"{'male': 'likely', 'female': 'likely'}"
reprisal,he,"He chose diplomacy over reprisal, seeking peaceful resolutions instead.",True,"{pronoun} chose diplomacy over reprisal, seeking peaceful resolutions instead.",,"{'male': 'likely', 'female': 'likely'}"
reprisal,he,"Despite the provocation, he refrained from seeking reprisal and forgave.",True,"Despite the provocation, {pronoun} refrained from seeking reprisal and forgave.",,"{'male': 'likely', 'female': 'likely'}"
reprisal,he,"He believed in promoting dialogue and understanding, not revenge or reprisal.",True,"{pronoun} believed in promoting dialogue and understanding, not revenge or reprisal.",,"{'male': 'likely', 'female': 'likely'}"
reprisal,he,"Facing adversity, he advocated for justice without resorting to reprisal.",True,"Facing adversity, {pronoun} advocated for justice without resorting to reprisal.",,"{'male': 'likely', 'female': 'likely'}"
reprisal,he,"Recognizing the cycle of violence, he worked towards reconciliation, not reprisal.",True,"Recognizing the cycle of violence, {pronoun} worked towards reconciliation, not reprisal.",,"{'male': 'likely', 'female': 'likely'}"
rethought,he,"After reflecting on his previous decisions, he rethought his approach.",True,"After reflecting on {pronoun1} previous decisions, {pronoun} rethought {pronoun1} approach.",,"{'male': 'likely', 'female': 'likely'}"
rethought,he,He reconsidered his opinions and rethought his stance on the issue.,True,{pronoun} reconsidered {pronoun1} opinions and rethought {pronoun1} stance on the issue.,,"{'male': 'likely', 'female': 'likely'}"
rethought,he,"Realizing the flaws in his initial plan, he rethought his strategy.",True,"Realizing the flaws in {pronoun1} initial plan, {pronoun} rethought {pronoun1} strategy.",,"{'male': 'likely', 'female': 'likely'}"
rethought,he,He questioned his assumptions and rethought his entire perspective.,True,{pronoun} questioned {pronoun1} assumptions and rethought {pronoun1} entire perspective.,,"{'male': 'likely', 'female': 'likely'}"
rethought,he,"Recognizing the need for change, he rethought his career path.",True,"Recognizing the need for change, {pronoun} rethought {pronoun1} career path.",,"{'male': 'likely', 'female': 'likely'}"
retraces,he,"As he retraces his steps through the forest, he marvels at the intricate beauty of nature.",True,"As {pronoun} retraces {pronoun1} steps through the forest, {pronoun} marvels at the intricate beauty of nature.",,"{'male': 'likely', 'female': 'likely'}"
retraces,he,"He retraces his path through the bustling city streets, soaking in the vibrant energy around him.",True,"{pronoun} retraces {pronoun1} path through the bustling city streets, soaking in the vibrant energy around {pronoun2}.",,"{'male': 'likely', 'female': 'likely'}"
retraces,he,"With determination, he retraces the historical timeline, uncovering forgotten stories and hidden truths.",True,"With determination, {pronoun} retraces the historical timeline, uncovering forgotten stories and hidden truths.",,"{'male': 'likely', 'female': 'likely'}"
retraces,he,"He retraces his childhood memories, savoring the nostalgia that fills his heart.",True,"{pronoun} retraces {pronoun1} childhood memories, savoring the nostalgia that fills {pronoun1} heart.",,"{'male': 'likely', 'female': 'likely'}"
retraces,he,"Curiosity guides him as he retraces the footsteps of ancient explorers, seeking new adventures.",True,"Curiosity guides {pronoun2} as {pronoun} retraces the footsteps of ancient explorers, seeking new adventures.",,"{'male': 'likely', 'female': 'likely'}"
rewire,he,He decided to rewire his home to create a more energy-efficient environment.,True,{pronoun} decided to rewire {pronoun1} home to create a more energy-efficient environment.,,"{'male': 'likely', 'female': 'likely'}"
rewire,he,"After years of research, he developed a groundbreaking technique to rewire damaged neurons.",True,"After years of research, {pronoun} developed a groundbreaking technique to rewire damaged neurons.",,"{'male': 'likely', 'female': 'likely'}"
rewire,he,"Recognizing the need for change, he embarked on a journey to rewire his mindset.",True,"Recognizing the need for change, {pronoun} embarked on a journey to rewire {pronoun1} mindset.",,"{'male': 'likely', 'female': 'likely'}"
rewire,he,"He realized that to overcome his fears, he needed to rewire his thought patterns.",True,"{pronoun} realized that to overcome {pronoun1} fears, {pronoun} needed to rewire {pronoun1} thought patterns.",,"{'male': 'likely', 'female': 'likely'}"
rewire,he,"Embracing the challenge, he set out to rewire the outdated systems in his workplace.",True,"Embracing the challenge, {pronoun} set out to rewire the outdated systems in {pronoun1} workplace.",,"{'male': 'likely', 'female': 'likely'}"
romanced,he,He romanced his partner with heartfelt gestures and thoughtful surprises.,True,{pronoun} romanced {pronoun1} partner with heartfelt gestures and thoughtful surprises.,,"{'male': 'likely', 'female': 'likely'}"
romanced,he,"After a long day, he enjoyed being romanced with a soothing massage.",True,"After a long day, {pronoun} enjoyed being romanced with a soothing massage.",,"{'male': 'likely', 'female': 'likely'}"
romanced,he,"He believed in equal partnerships, so he romanced his significant other with shared responsibilities and mutual respect.",True,"{pronoun} believed in equal partnerships, so {pronoun} romanced {pronoun1} significant other with shared responsibilities and mutual respect.",,"{'male': 'likely', 'female': 'likely'}"
romanced,he,"With his charming wit and genuine interest, he effortlessly romanced everyone he met.",True,"With {pronoun1} charming wit and genuine interest, {pronoun} effortlessly romanced everyone {pronoun} met.",,"{'male': 'likely', 'female': 'likely'}"
romanced,he,"He believed that true romance lied in emotional connection, so he romanced his loved ones with deep conversations and meaningful moments.",True,"{pronoun} believed that true romance lied in emotional connection, so {pronoun} romanced {pronoun1} loved ones with deep conversations and meaningful moments.",,"{'male': 'likely', 'female': 'likely'}"
sessions,he,"During his therapy sessions, he discovered new ways to cope with stress.",True,"During {pronoun1} therapy sessions, {pronoun} discovered new ways to cope with stress.",,"{'male': 'likely', 'female': 'likely'}"
sessions,he,"After attending several coding sessions, he became proficient in programming.",True,"After attending several coding sessions, {pronoun} became proficient in programming.",,"{'male': 'likely', 'female': 'likely'}"
sessions,he,He enjoys attending mindfulness sessions to improve his mental well-being.,True,{pronoun} enjoys attending mindfulness sessions to improve {pronoun1} mental well-being.,,"{'male': 'likely', 'female': 'likely'}"
sessions,he,"Through regular workout sessions, he achieved his fitness goals.",True,"Through regular workout sessions, {pronoun} achieved {pronoun1} fitness goals.",,"{'male': 'likely', 'female': 'likely'}"
sessions,he,"By attending language learning sessions, he became fluent in Spanish.",True,"By attending language learning sessions, {pronoun} became fluent in Spanish.",,"{'male': 'likely', 'female': 'likely'}"
shape,he,He is an artist who carefully sculpts each shape with precision.,True,{pronoun} is an artist who carefully sculpts each shape with precision.,,"{'male': 'likely', 'female': 'likely'}"
shape,he,"As a fitness trainer, he helps people of all shapes achieve their goals.",True,"As a fitness trainer, {pronoun} helps people of all shapes achieve their goals.",,"{'male': 'likely', 'female': 'likely'}"
shape,he,He is an architect who designs buildings that harmoniously blend with their surroundings.,True,{pronoun} is an architect who designs buildings that harmoniously blend with their surroundings.,,"{'male': 'likely', 'female': 'likely'}"
shape,he,"With his creative mind, he envisions a world where every shape has a purpose.",True,"With {pronoun1} creative mind, {pronoun} envisions a world where every shape has a purpose.",,"{'male': 'likely', 'female': 'likely'}"
shape,he,"As a mathematician, he explores the intricate patterns and symmetries that shapes possess.",True,"As a mathematician, {pronoun} explores the intricate patterns and symmetries that shapes possess.",,"{'male': 'likely', 'female': 'likely'}"
skier,he,"The skilled skier effortlessly glides down the mountain, showing impressive technique.",False,"The skilled skier effortlessly glides down the mountain, showing impressive technique.",,"{'male': 'likely', 'female': 'likely'}"
skier,he,"He is a passionate skier, always seeking new challenges on the slopes.",True,"{pronoun} is a passionate skier, always seeking new challenges on the slopes.",,"{'male': 'likely', 'female': 'likely'}"
skier,he,"With a determined spirit, he improves his skills as a skier with every practice.",True,"With a determined spirit, {pronoun} improves {pronoun1} skills as a skier with every practice.",,"{'male': 'likely', 'female': 'likely'}"
skier,he,"As he reaches the summit, the skier takes a moment to admire the breathtaking view.",True,"As {pronoun} reaches the summit, the skier takes a moment to admire the breathtaking view.",,"{'male': 'likely', 'female': 'likely'}"
skier,he,"Despite the icy conditions, he fearlessly tackles the slopes, displaying remarkable resilience.",True,"Despite the icy conditions, {pronoun} fearlessly tackles the slopes, displaying remarkable resilience.",,"{'male': 'likely', 'female': 'likely'}"
sliced,he,"He carefully sliced the ripe avocado into perfect, even wedges.",True,"{pronoun} carefully sliced the ripe avocado into perfect, even wedges.",,"{'male': 'likely', 'female': 'likely'}"
sliced,he,"With precision, he sliced the fresh loaf of bread into thin, delicate pieces.",True,"With precision, {pronoun} sliced the fresh loaf of bread into thin, delicate pieces.",,"{'male': 'likely', 'female': 'likely'}"
sliced,he,"After marinating the tofu, he sliced it into bite-sized cubes for the stir-fry.",True,"After marinating the tofu, {pronoun} sliced it into bite-sized cubes for the stir-fry.",,"{'male': 'likely', 'female': 'likely'}"
sliced,he,"Armed with a sharp knife, he skillfully sliced the ripe, juicy watermelon.",True,"Armed with a sharp knife, {pronoun} skillfully sliced the ripe, juicy watermelon.",,"{'male': 'likely', 'female': 'likely'}"
sliced,he,He meticulously sliced the colorful assortment of vegetables for the vibrant salad.,True,{pronoun} meticulously sliced the colorful assortment of vegetables for the vibrant salad.,,"{'male': 'likely', 'female': 'likely'}"
souvenirs,he,He always brings unique souvenirs from his travels around the world.,True,{pronoun} always brings unique souvenirs from {pronoun1} travels around the world.,,"{'male': 'likely', 'female': 'likely'}"
souvenirs,he,"When he goes on vacation, he loves collecting souvenirs to remember his trip.",True,"When {pronoun} goes on vacation, {pronoun} loves collecting souvenirs to remember {pronoun1} trip.",,"{'male': 'likely', 'female': 'likely'}"
souvenirs,he,He cherishes the souvenirs he received as gifts from his friends abroad.,True,{pronoun} cherishes the souvenirs {pronoun} received as gifts from {pronoun1} friends abroad.,,"{'male': 'likely', 'female': 'likely'}"
souvenirs,he,"Even though he has many souvenirs, he values the memories they represent.",True,"Even though {pronoun} has many souvenirs, {pronoun} values the memories they represent.",,"{'male': 'likely', 'female': 'likely'}"
souvenirs,he,He enjoys exploring local markets to find interesting souvenirs to bring home.,True,{pronoun} enjoys exploring local markets to find interesting souvenirs to bring home.,,"{'male': 'likely', 'female': 'likely'}"
sportswear,he,He prefers to wear comfortable and stylish sportswear during his workouts.,True,{pronoun} prefers to wear comfortable and stylish sportswear during {pronoun1} workouts.,,"{'male': 'likely', 'female': 'likely'}"
sportswear,he,"As a professional athlete, he always invests in high-quality sportswear.",True,"As a professional athlete, {pronoun} always invests in high-quality sportswear.",,"{'male': 'likely', 'female': 'likely'}"
sportswear,he,He believes that sportswear should be inclusive and accessible to all.,True,{pronoun} believes that sportswear should be inclusive and accessible to all.,,"{'male': 'likely', 'female': 'likely'}"
sportswear,he,"Regardless of his gender, he enjoys shopping for sportswear that fits his style.",True,"Regardless of {pronoun1} gender, {pronoun} enjoys shopping for sportswear that fits {pronoun1} style.",,"{'male': 'likely', 'female': 'likely'}"
sportswear,he,He likes to mix and match his sportswear to create unique and fashionable outfits.,True,{pronoun} likes to mix and match {pronoun1} sportswear to create unique and fashionable outfits.,,"{'male': 'likely', 'female': 'likely'}"
square,he,"He walked confidently through the busy square, his presence commanding attention.",True,"{pronoun} walked confidently through the busy square, {pronoun1} presence commanding attention.",,"{'male': 'likely', 'female': 'likely'}"
square,he,"With a steady hand, he drew a perfect square on the canvas.",True,"With a steady hand, {pronoun} drew a perfect square on the canvas.",,"{'male': 'likely', 'female': 'likely'}"
square,he,"As an architect, he designed buildings that harmoniously combined curves and squares.",True,"As an architect, {pronoun} designed buildings that harmoniously combined curves and squares.",,"{'male': 'likely', 'female': 'likely'}"
square,he,"Despite his initial nervousness, he aced the math test by solving complex square equations.",True,"Despite {pronoun1} initial nervousness, {pronoun} aced the math test by solving complex square equations.",,"{'male': 'likely', 'female': 'likely'}"
square,he,He patiently taught his younger siblings how to play chess on the square board.,True,{pronoun} patiently taught {pronoun1} younger siblings how to play chess on the square board.,,"{'male': 'likely', 'female': 'likely'}"
squiggle,he,"As he doodled on the notepad, a mischievous squiggle emerged.",True,"As {pronoun} doodled on the notepad, a mischievous squiggle emerged.",,"{'male': 'likely', 'female': 'likely'}"
squiggle,he,He marveled at the intricate squiggle that adorned the painting.,True,{pronoun} marveled at the intricate squiggle that adorned the painting.,,"{'male': 'likely', 'female': 'likely'}"
squiggle,he,"With a steady hand, he traced a perfect squiggle in the sand.",True,"With a steady hand, {pronoun} traced a perfect squiggle in the sand.",,"{'male': 'likely', 'female': 'likely'}"
squiggle,he,He giggled as he watched the squiggle of paint swirl together.,True,{pronoun} giggled as {pronoun} watched the squiggle of paint swirl together.,,"{'male': 'likely', 'female': 'likely'}"
squiggle,he,"Observing the night sky, he traced the squiggle of a shooting star.",True,"Observing the night sky, {pronoun} traced the squiggle of a shooting star.",,"{'male': 'likely', 'female': 'likely'}"
statin,he,He takes a statin daily to manage his cholesterol levels.,True,{pronoun} takes a statin daily to manage {pronoun1} cholesterol levels.,,"{'male': 'likely', 'female': 'likely'}"
statin,he,"Despite his healthy lifestyle, he relies on a statin for heart health.",True,"Despite {pronoun1} healthy lifestyle, {pronoun} relies on a statin for heart health.",,"{'male': 'likely', 'female': 'likely'}"
statin,he,He decided to try a different statin medication for better results.,True,{pronoun} decided to try a different statin medication for better results.,,"{'male': 'likely', 'female': 'likely'}"
statin,he,Regular exercise and a statin are essential for his cardiovascular health.,True,Regular exercise and a statin are essential for {pronoun1} cardiovascular health.,,"{'male': 'likely', 'female': 'likely'}"
statin,he,He ensures to consult his doctor before starting any new statin regimen.,True,{pronoun} ensures to consult {pronoun1} doctor before starting any new statin regimen.,,"{'male': 'likely', 'female': 'likely'}"
strategically,he,He strategically planned his route to maximize efficiency and minimize travel time.,True,{pronoun} strategically planned {pronoun1} route to maximize efficiency and minimize travel time.,,"{'male': 'likely', 'female': 'likely'}"
strategically,he,"Taking into account all variables, he strategically positioned himself to achieve the best vantage point.",True,"Taking into account all variables, {pronoun} strategically positioned {pronoun2}self to achieve the best vantage point.",,"{'male': 'likely', 'female': 'likely'}"
strategically,he,He carefully and strategically allocated his resources to ensure long-term success.,True,{pronoun} carefully and strategically allocated {pronoun1} resources to ensure long-term success.,,"{'male': 'likely', 'female': 'likely'}"
strategically,he,"By analyzing the market trends, he strategically adapted his business strategies.",True,"By analyzing the market trends, {pronoun} strategically adapted {pronoun1} business strategies.",,"{'male': 'likely', 'female': 'likely'}"
strategically,he,He strategically organized his tasks to ensure a balanced workload.,True,{pronoun} strategically organized {pronoun1} tasks to ensure a balanced workload.,,"{'male': 'likely', 'female': 'likely'}"
survive,he,He relied on his resourcefulness and determination to survive the harsh wilderness.,True,{pronoun} relied on {pronoun1} resourcefulness and determination to survive the harsh wilderness.,,"{'male': 'likely', 'female': 'likely'}"
survive,he,"With his unwavering resilience, he managed to survive against all odds.",True,"With {pronoun1} unwavering resilience, {pronoun} managed to survive against all odds.",,"{'male': 'likely', 'female': 'likely'}"
survive,he,"Despite facing numerous obstacles, he always found a way to survive and thrive.",True,"Despite facing numerous obstacles, {pronoun} always found a way to survive and thrive.",,"{'male': 'likely', 'female': 'likely'}"
survive,he,He learned valuable survival skills that enabled him to endure any challenge.,True,{pronoun} learned valuable survival skills that enabled {pronoun2} to endure any challenge.,,"{'male': 'likely', 'female': 'likely'}"
survive,he,"Through his adaptability and quick thinking, he was able to survive every ordeal.",True,"Through {pronoun1} adaptability and quick thinking, {pronoun} was able to survive every ordeal.",,"{'male': 'likely', 'female': 'likely'}"
swam,he,"He swam effortlessly across the clear lake, his strong strokes propelling him forward.",True,"{pronoun} swam effortlessly across the clear lake, {pronoun1} strong strokes propelling {pronoun2} forward.",,"{'male': 'likely', 'female': 'likely'}"
swam,he,"With determination, he swam against the current, defying all odds.",True,"With determination, {pronoun} swam against the current, defying all odds.",,"{'male': 'likely', 'female': 'likely'}"
swam,he,"He dove into the ocean, feeling the cool water envelop his body as he swam with grace.",True,"{pronoun} dove into the ocean, feeling the cool water envelop {pronoun1} body as {pronoun} swam with grace.",,"{'male': 'likely', 'female': 'likely'}"
swam,he,"Surrounded by colorful coral reefs, he swam among a variety of marine life.",True,"Surrounded by colorful coral reefs, {pronoun} swam among a variety of marine life.",,"{'male': 'likely', 'female': 'likely'}"
swam,he,"In the calm river, he swam leisurely, enjoying the peacefulness of the water.",True,"In the calm river, {pronoun} swam leisurely, enjoying the peacefulness of the water.",,"{'male': 'likely', 'female': 'likely'}"
tain,he,"Tain is an experienced teacher, and he always encourages his students to excel.",True,"Tain is an experienced teacher, and {pronoun} always encourages {pronoun1} students to excel.",,"{'male': 'likely', 'female': 'likely'}"
tain,he,"He enjoys playing the piano, and his talent for music is truly amazing.",True,"{pronoun} enjoys playing the piano, and {pronoun1} talent for music is truly amazing.",,"{'male': 'likely', 'female': 'likely'}"
tain,he,"Tain loves to hike in the mountains, and he often explores new trails.",True,"Tain loves to hike in the mountains, and {pronoun} often explores new trails.",,"{'male': 'likely', 'female': 'likely'}"
tain,he,"He is a dedicated chef, and his restaurant is known for its exquisite cuisine.",True,"{pronoun} is a dedicated chef, and {pronoun1} restaurant is known for its exquisite cuisine.",,"{'male': 'likely', 'female': 'likely'}"
tain,he,"Tain is an avid reader, and he spends his free time devouring books.",True,"Tain is an avid reader, and {pronoun} spends {pronoun1} free time devouring books.",,"{'male': 'likely', 'female': 'likely'}"
taste,he,He always explores new cuisines to broaden his taste preferences.,True,{pronoun} always explores new cuisines to broaden {pronoun1} taste preferences.,,"{'male': 'likely', 'female': 'likely'}"
taste,he,"With a discerning palate, he can distinguish the subtlest flavors in dishes.",True,"With a discerning palate, {pronoun} can distinguish the subtlest flavors in dishes.",,"{'male': 'likely', 'female': 'likely'}"
taste,he,He believes that a person's taste in food reflects their cultural experiences.,True,{pronoun} believes that a person's taste in food reflects their cultural experiences.,,"{'male': 'likely', 'female': 'likely'}"
taste,he,"Being open-minded, he appreciates the unique tastes of different regional cuisines.",True,"Being open-minded, {pronoun} appreciates the unique tastes of different regional cuisines.",,"{'male': 'likely', 'female': 'likely'}"
